file,line,value,func,context
src/composing/analysis/key/keymodeanalyzer.cpp,172,7,possibleIonianFifthsForPc,"case 1:  return {  7, -5 };  // C# / Db"
src/composing/analysis/key/keymodeanalyzer.cpp,172,5,possibleIonianFifthsForPc,"case 1:  return {  7, -5 };  // C# / Db"
src/composing/analysis/key/keymodeanalyzer.cpp,173,2,possibleIonianFifthsForPc,"case 2:  return {  2,  2 };  // D"
src/composing/analysis/key/keymodeanalyzer.cpp,173,2,possibleIonianFifthsForPc,"case 2:  return {  2,  2 };  // D"
src/composing/analysis/key/keymodeanalyzer.cpp,173,2,possibleIonianFifthsForPc,"case 2:  return {  2,  2 };  // D"
src/composing/analysis/key/keymodeanalyzer.cpp,174,3,possibleIonianFifthsForPc,"case 3:  return { -3, -3 };  // Eb"
src/composing/analysis/key/keymodeanalyzer.cpp,174,3,possibleIonianFifthsForPc,"case 3:  return { -3, -3 };  // Eb"
src/composing/analysis/key/keymodeanalyzer.cpp,174,3,possibleIonianFifthsForPc,"case 3:  return { -3, -3 };  // Eb"
src/composing/analysis/key/keymodeanalyzer.cpp,175,4,possibleIonianFifthsForPc,"case 4:  return {  4,  4 };  // E"
src/composing/analysis/key/keymodeanalyzer.cpp,175,4,possibleIonianFifthsForPc,"case 4:  return {  4,  4 };  // E"
src/composing/analysis/key/keymodeanalyzer.cpp,175,4,possibleIonianFifthsForPc,"case 4:  return {  4,  4 };  // E"
src/composing/analysis/key/keymodeanalyzer.cpp,176,5,possibleIonianFifthsForPc,"case 5:  return { -1, -1 };  // F"
src/composing/analysis/key/keymodeanalyzer.cpp,177,6,possibleIonianFifthsForPc,"case 6:  return {  6, -6 };  // F# / Gb"
src/composing/analysis/key/keymodeanalyzer.cpp,177,6,possibleIonianFifthsForPc,"case 6:  return {  6, -6 };  // F# / Gb"
src/composing/analysis/key/keymodeanalyzer.cpp,177,6,possibleIonianFifthsForPc,"case 6:  return {  6, -6 };  // F# / Gb"
src/composing/analysis/key/keymodeanalyzer.cpp,178,7,possibleIonianFifthsForPc,"case 7:  return {  1,  1 };  // G"
src/composing/analysis/key/keymodeanalyzer.cpp,179,8,possibleIonianFifthsForPc,"case 8:  return { -4, -4 };  // Ab"
src/composing/analysis/key/keymodeanalyzer.cpp,179,4,possibleIonianFifthsForPc,"case 8:  return { -4, -4 };  // Ab"
src/composing/analysis/key/keymodeanalyzer.cpp,179,4,possibleIonianFifthsForPc,"case 8:  return { -4, -4 };  // Ab"
src/composing/analysis/key/keymodeanalyzer.cpp,180,9,possibleIonianFifthsForPc,"case 9:  return {  3,  3 };  // A"
src/composing/analysis/key/keymodeanalyzer.cpp,180,3,possibleIonianFifthsForPc,"case 9:  return {  3,  3 };  // A"
src/composing/analysis/key/keymodeanalyzer.cpp,180,3,possibleIonianFifthsForPc,"case 9:  return {  3,  3 };  // A"
src/composing/analysis/key/keymodeanalyzer.cpp,181,10,possibleIonianFifthsForPc,"case 10: return { -2, -2 };  // Bb"
src/composing/analysis/key/keymodeanalyzer.cpp,181,2,possibleIonianFifthsForPc,"case 10: return { -2, -2 };  // Bb"
src/composing/analysis/key/keymodeanalyzer.cpp,181,2,possibleIonianFifthsForPc,"case 10: return { -2, -2 };  // Bb"
src/composing/analysis/key/keymodeanalyzer.cpp,182,11,possibleIonianFifthsForPc,"case 11: return {  5, -7 };  // B / Cb"
src/composing/analysis/key/keymodeanalyzer.cpp,182,5,possibleIonianFifthsForPc,"case 11: return {  5, -7 };  // B / Cb"
src/composing/analysis/key/keymodeanalyzer.cpp,182,7,possibleIonianFifthsForPc,"case 11: return {  5, -7 };  // B / Cb"
src/composing/analysis/key/keymodeanalyzer.cpp,192,2,resolveToFifths,"const std::array<int, 2> opts = possibleIonianFifthsForPc(ionianPc);"
src/composing/analysis/key/keymodeanalyzer.cpp,202,0.0,<file-scope>,double tonicWeight       = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,203,0.0,<file-scope>,double thirdWeight       = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,204,0.0,<file-scope>,double fifthWeight       = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,205,0.0,<file-scope>,double leadingToneWeight = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,215,0.0,<file-scope>,double scaleScore     = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,216,0.0,<file-scope>,double triadScore     = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,217,0.0,<file-scope>,double extraToneScore = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,218,0.0,<file-scope>,double keySignatureScore = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,232,1.0,noteWeight,* (p.isBass ? prefs.bassMultiplier : 1.0);
src/composing/analysis/key/keymodeanalyzer.cpp,239,12,scoreScaleMembership,"const std::array<bool, 12>& inKeySignatureScale,"
src/composing/analysis/key/keymodeanalyzer.cpp,243,12,scoreScaleMembership,"std::array<bool, 12> inScale {};"
src/composing/analysis/key/keymodeanalyzer.cpp,245,12,scoreScaleMembership,inScale[static_cast<size_t>((tonicPc + interval) % 12)] = true;
src/composing/analysis/key/keymodeanalyzer.cpp,248,0.0,scoreScaleMembership,double score = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,271,2,scoreTriadEvidence,const int third       = (tonicPc + MODES[modeIndex].intervals[2]) % 12;  // 3rd degree from mode table
src/composing/analysis/key/keymodeanalyzer.cpp,271,12,scoreTriadEvidence,const int third       = (tonicPc + MODES[modeIndex].intervals[2]) % 12;  // 3rd degree from mode table
src/composing/analysis/key/keymodeanalyzer.cpp,272,4,scoreTriadEvidence,const int fifth       = (tonicPc + MODES[modeIndex].intervals[4]) % 12;  // 5th degree from mode table
src/composing/analysis/key/keymodeanalyzer.cpp,272,12,scoreTriadEvidence,const int fifth       = (tonicPc + MODES[modeIndex].intervals[4]) % 12;  // 5th degree from mode table
src/composing/analysis/key/keymodeanalyzer.cpp,273,6,scoreTriadEvidence,const int leadingTone = (tonicPc + MODES[modeIndex].intervals[6]) % 12;  // 7th degree from mode table
src/composing/analysis/key/keymodeanalyzer.cpp,273,12,scoreTriadEvidence,const int leadingTone = (tonicPc + MODES[modeIndex].intervals[6]) % 12;  // 7th degree from mode table
src/composing/analysis/key/keymodeanalyzer.cpp,275,0.0,scoreTriadEvidence,double extraScaleWeight = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,276,12,scoreTriadEvidence,"std::array<bool, 12> inScale {};"
src/composing/analysis/key/keymodeanalyzer.cpp,278,12,scoreTriadEvidence,inScale[static_cast<size_t>((tonicPc + interval) % 12)] = true;
src/composing/analysis/key/keymodeanalyzer.cpp,291,0.1,scoreTriadEvidence,const bool hasTonic = evidenceOut.tonicWeight > 0.1;
src/composing/analysis/key/keymodeanalyzer.cpp,292,0.1,scoreTriadEvidence,const bool hasThird = evidenceOut.thirdWeight > 0.1;
src/composing/analysis/key/keymodeanalyzer.cpp,293,0.1,scoreTriadEvidence,const bool hasFifth = evidenceOut.fifthWeight > 0.1;
src/composing/analysis/key/keymodeanalyzer.cpp,296,0.0,scoreTriadEvidence,double score = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,327,12,scoreCharacteristicPitch,const int pc1 = (tonicPc + cond.interval1) % 12;
src/composing/analysis/key/keymodeanalyzer.cpp,328,12,scoreCharacteristicPitch,const int pc2 = (cond.interval2 >= 0) ? (tonicPc + cond.interval2) % 12 : -1;
src/composing/analysis/key/keymodeanalyzer.cpp,330,0.0,scoreCharacteristicPitch,double weight1 = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,331,0.0,scoreCharacteristicPitch,double weight2 = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,339,0.1,scoreCharacteristicPitch,const bool has1 = weight1 > 0.1;
src/composing/analysis/key/keymodeanalyzer.cpp,340,0.1,scoreCharacteristicPitch,const bool has2 = (pc2 < 0) || (weight2 > 0.1);  // true when no secondary condition
src/composing/analysis/key/keymodeanalyzer.cpp,349,0.5,scoreCharacteristicPitch,if (has1)         { return prefs.characteristicPitchBoost * 0.5; }
src/composing/analysis/key/keymodeanalyzer.cpp,367,11,scoreTrueLeadingTone,const int ltPc = (tonicPc + 11) % 12;
src/composing/analysis/key/keymodeanalyzer.cpp,367,12,scoreTrueLeadingTone,const int ltPc = (tonicPc + 11) % 12;
src/composing/analysis/key/keymodeanalyzer.cpp,368,0.0,scoreTrueLeadingTone,double ltWeight = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,374,0.1,scoreTrueLeadingTone,return (ltWeight > 0.1) ? prefs.trueLeadingToneBoost : 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,374,0.0,scoreTrueLeadingTone,return (ltWeight > 0.1) ? prefs.trueLeadingToneBoost : 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,384,2,scoreModePrior,case  2: return prefs.modePriorPhrygian;
src/composing/analysis/key/keymodeanalyzer.cpp,385,3,scoreModePrior,case  3: return prefs.modePriorLydian;
src/composing/analysis/key/keymodeanalyzer.cpp,386,4,scoreModePrior,case  4: return prefs.modePriorMixolydian;
src/composing/analysis/key/keymodeanalyzer.cpp,387,5,scoreModePrior,case  5: return prefs.modePriorAeolian;
src/composing/analysis/key/keymodeanalyzer.cpp,388,6,scoreModePrior,case  6: return prefs.modePriorLocrian;
src/composing/analysis/key/keymodeanalyzer.cpp,390,7,scoreModePrior,case  7: return prefs.modePriorMelodicMinor;
src/composing/analysis/key/keymodeanalyzer.cpp,391,8,scoreModePrior,case  8: return prefs.modePriorDorianB2;
src/composing/analysis/key/keymodeanalyzer.cpp,392,9,scoreModePrior,case  9: return prefs.modePriorLydianAugmented;
src/composing/analysis/key/keymodeanalyzer.cpp,393,10,scoreModePrior,case 10: return prefs.modePriorLydianDominant;
src/composing/analysis/key/keymodeanalyzer.cpp,394,11,scoreModePrior,case 11: return prefs.modePriorMixolydianB6;
src/composing/analysis/key/keymodeanalyzer.cpp,395,12,scoreModePrior,case 12: return prefs.modePriorAeolianB5;
src/composing/analysis/key/keymodeanalyzer.cpp,396,13,scoreModePrior,case 13: return prefs.modePriorAltered;
src/composing/analysis/key/keymodeanalyzer.cpp,398,14,scoreModePrior,case 14: return prefs.modePriorHarmonicMinor;
src/composing/analysis/key/keymodeanalyzer.cpp,399,15,scoreModePrior,case 15: return prefs.modePriorLocrianSharp6;
src/composing/analysis/key/keymodeanalyzer.cpp,400,16,scoreModePrior,case 16: return prefs.modePriorIonianSharp5;
src/composing/analysis/key/keymodeanalyzer.cpp,401,17,scoreModePrior,case 17: return prefs.modePriorDorianSharp4;
src/composing/analysis/key/keymodeanalyzer.cpp,402,18,scoreModePrior,case 18: return prefs.modePriorPhrygianDominant;
src/composing/analysis/key/keymodeanalyzer.cpp,403,19,scoreModePrior,case 19: return prefs.modePriorLydianSharp2;
src/composing/analysis/key/keymodeanalyzer.cpp,404,20,scoreModePrior,case 20: return prefs.modePriorAlteredDomBB7;
src/composing/analysis/key/keymodeanalyzer.cpp,405,0.0,scoreModePrior,default: return 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,416,2,scoreKeySignatureProximity,"const std::array<int, 2> opts = possibleIonianFifthsForPc(ionianPc);"
src/composing/analysis/key/keymodeanalyzer.cpp,432,0.0,tonalCenterScore,double s = 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,460,0.1,applyPairwiseDisambiguation,const bool aHasTonic = evalA.evidence.tonicWeight > 0.1;
src/composing/analysis/key/keymodeanalyzer.cpp,461,0.1,applyPairwiseDisambiguation,const bool bHasTonic = evalB.evidence.tonicWeight > 0.1;
src/composing/analysis/key/keymodeanalyzer.cpp,527,12,keySignatureFifthsForKey,"return resolveToFifths(((tonicPc % 12) + 12) % 12, modeIndex, referenceFifths);"
src/composing/analysis/key/keymodeanalyzer.cpp,527,12,keySignatureFifthsForKey,"return resolveToFifths(((tonicPc % 12) + 12) % 12, modeIndex, referenceFifths);"
src/composing/analysis/key/keymodeanalyzer.cpp,527,12,keySignatureFifthsForKey,"return resolveToFifths(((tonicPc % 12) + 12) % 12, modeIndex, referenceFifths);"
src/composing/analysis/key/keymodeanalyzer.cpp,539,12,keyModeSignatureFifths,"return resolveToFifths(((tonicPc % 12) + 12) % 12, keyModeIndex(mode), referenceFifths);"
src/composing/analysis/key/keymodeanalyzer.cpp,539,12,keyModeSignatureFifths,"return resolveToFifths(((tonicPc % 12) + 12) % 12, keyModeIndex(mode), referenceFifths);"
src/composing/analysis/key/keymodeanalyzer.cpp,539,12,keyModeSignatureFifths,"return resolveToFifths(((tonicPc % 12) + 12) % 12, keyModeIndex(mode), referenceFifths);"
src/composing/analysis/key/keymodeanalyzer.cpp,557,12,analyzeKeyMode,"std::array<bool, 12> inKeySignatureScale {};"
src/composing/analysis/key/keymodeanalyzer.cpp,561,12,analyzeKeyMode,inKeySignatureScale[static_cast<size_t>((keySigTonicPc + interval) % 12)] = true;
src/composing/analysis/key/keymodeanalyzer.cpp,571,12,analyzeKeyMode,std::vector<CandidateEvaluation> evaluations(12 * numModeSlots);
src/composing/analysis/key/keymodeanalyzer.cpp,573,12,analyzeKeyMode,for (int tonicPc = 0; tonicPc < 12; ++tonicPc) {
src/composing/analysis/key/keymodeanalyzer.cpp,588,0.0,analyzeKeyMode,eval.extraToneScore  = 0.0;  // folded into triadScore via scoreTriadEvidence
src/composing/analysis/key/keymodeanalyzer.cpp,613,7,analyzeKeyMode,if (keySignatureFifths >= -7 && keySignatureFifths <= 7) {
src/composing/analysis/key/keymodeanalyzer.cpp,613,7,analyzeKeyMode,if (keySignatureFifths >= -7 && keySignatureFifths <= 7) {
src/composing/analysis/key/keymodeanalyzer.cpp,618,21,analyzeKeyMode,"std::array<ModeEntry, 21> entries;"
src/composing/analysis/key/keymodeanalyzer.cpp,621,12,analyzeKeyMode,const int tpc = (matchingIonianPc + keyModeTonicOffset(keyModeFromIndex(mIdx))) % 12;
src/composing/analysis/key/keymodeanalyzer.cpp,645,7,analyzeKeyMode,if (keySignatureFifths >= -7 && keySignatureFifths <= 7) {
src/composing/analysis/key/keymodeanalyzer.cpp,645,7,analyzeKeyMode,if (keySignatureFifths >= -7 && keySignatureFifths <= 7) {
src/composing/analysis/key/keymodeanalyzer.cpp,665,12,analyzeKeyMode,const int tonicPc = (keySigIonianTonicPc + keyModeTonicOffset(keyModeFromIndex(modeIndex))) % 12;
src/composing/analysis/key/keymodeanalyzer.cpp,683,7,analyzeKeyMode,&& bestByCenter->modeIndex < 7
src/composing/analysis/key/keymodeanalyzer.cpp,684,7,analyzeKeyMode,&& bestByRaw->modeIndex < 7;
src/composing/analysis/key/keymodeanalyzer.cpp,696,12,analyzeKeyMode,for (int tonicPc = 0; tonicPc < 12; ++tonicPc) {
src/composing/analysis/key/keymodeanalyzer.cpp,716,12,analyzeKeyMode,allCandidates.reserve(12 * numModeSlots);
src/composing/analysis/key/keymodeanalyzer.cpp,717,12,analyzeKeyMode,for (int tonicPc = 0; tonicPc < 12; ++tonicPc) {
src/composing/analysis/key/keymodeanalyzer.cpp,728,3,analyzeKeyMode,results.reserve(3);
src/composing/analysis/key/keymodeanalyzer.cpp,739,3,analyzeKeyMode,if (results.size() >= 3) {
src/composing/analysis/key/keymodeanalyzer.cpp,764,2,analyzeKeyMode,const double runnerUpScore = (results.size() >= 2) ? results[1].score : 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,764,0.0,analyzeKeyMode,const double runnerUpScore = (results.size() >= 2) ? results[1].score : 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,773,0.0,analyzeKeyMode,const double iGap = results[i].score - ((i + 1 < results.size()) ? results[i + 1].score : 0.0);
src/composing/analysis/key/keymodeanalyzer.cpp,789,12,analyzeKeyMode,dumpOut->reserve(12 * numModeSlots);
src/composing/analysis/key/keymodeanalyzer.cpp,790,12,analyzeKeyMode,for (int tonicPc = 0; tonicPc < 12; ++tonicPc) {
src/composing/analysis/key/keymodeanalyzer.cpp,803,0.0,analyzeKeyMode,const double declaredPenalty = declaredApplied ? prefs.declaredModePenalty : 0.0;
src/composing/analysis/key/keymodeanalyzer.cpp,838,7,keyModeScaleIntervals,"const std::array<int, 7>& keyModeScaleIntervals(KeySigMode mode)"
src/composing/analysis/key/keymodeanalyzer.h,37,1.0,normalizedConfidenceSigmoid,return 1.0 / (1.0 + std::exp(-steepness * (gap - midpoint)));
src/composing/analysis/key/keymodeanalyzer.h,37,1.0,normalizedConfidenceSigmoid,return 1.0 / (1.0 + std::exp(-steepness * (gap - midpoint)));
src/composing/analysis/key/keymodeanalyzer.h,47,21,<file-scope>,inline constexpr size_t KEY_MODE_COUNT = 21;
src/composing/analysis/key/keymodeanalyzer.h,84,2,keyModeTonicOffset,"0, 2, 4, 5, 7, 9, 11,"
src/composing/analysis/key/keymodeanalyzer.h,84,4,keyModeTonicOffset,"0, 2, 4, 5, 7, 9, 11,"
src/composing/analysis/key/keymodeanalyzer.h,84,5,keyModeTonicOffset,"0, 2, 4, 5, 7, 9, 11,"
src/composing/analysis/key/keymodeanalyzer.h,84,7,keyModeTonicOffset,"0, 2, 4, 5, 7, 9, 11,"
src/composing/analysis/key/keymodeanalyzer.h,84,9,keyModeTonicOffset,"0, 2, 4, 5, 7, 9, 11,"
src/composing/analysis/key/keymodeanalyzer.h,84,11,keyModeTonicOffset,"0, 2, 4, 5, 7, 9, 11,"
src/composing/analysis/key/keymodeanalyzer.h,86,2,keyModeTonicOffset,"2,   ///< MelodicMinor   ~ Dorian"
src/composing/analysis/key/keymodeanalyzer.h,87,4,keyModeTonicOffset,"4,   ///< DorianB2       ~ Phrygian"
src/composing/analysis/key/keymodeanalyzer.h,88,5,keyModeTonicOffset,"5,   ///< LydianAugmented ~ Lydian"
src/composing/analysis/key/keymodeanalyzer.h,89,7,keyModeTonicOffset,"7,   ///< LydianDominant  ~ Mixolydian"
src/composing/analysis/key/keymodeanalyzer.h,90,9,keyModeTonicOffset,"9,   ///< MixolydianB6   ~ Aeolian"
src/composing/analysis/key/keymodeanalyzer.h,91,11,keyModeTonicOffset,"11,  ///< AeolianB5      ~ Locrian"
src/composing/analysis/key/keymodeanalyzer.h,94,9,keyModeTonicOffset,"9,   ///< HarmonicMinor  ~ Aeolian"
src/composing/analysis/key/keymodeanalyzer.h,95,11,keyModeTonicOffset,"11,  ///< LocrianSharp6  ~ Locrian"
src/composing/analysis/key/keymodeanalyzer.h,97,2,keyModeTonicOffset,"2,   ///< DorianSharp4   ~ Dorian"
src/composing/analysis/key/keymodeanalyzer.h,98,4,keyModeTonicOffset,"4,   ///< PhrygianDominant ~ Phrygian"
src/composing/analysis/key/keymodeanalyzer.h,99,5,keyModeTonicOffset,"5,   ///< LydianSharp2   ~ Lydian"
src/composing/analysis/key/keymodeanalyzer.h,100,8,keyModeTonicOffset,"8,   ///< AlteredDomBB7  ~ aug5 above Ionian (unique — no diatonic equivalent)"
src/composing/analysis/key/keymodeanalyzer.h,110,0.0,<file-scope>,double score = 0.0;                  ///< Raw confidence score; higher is better
src/composing/analysis/key/keymodeanalyzer.h,111,0.0,<file-scope>,"double normalizedConfidence = 0.0;   ///< [0,1] EMISSION SIGMOID (see §5.7). Role (confidence contract §3 / D-L3a): an INTERNAL gate input (the 0.8 KeyArea/cade"
src/composing/analysis/key/keymodeanalyzer.h,132,0.0,<file-scope>,double scaleMembership       = 0.0;  ///< scoreScaleMembership
src/composing/analysis/key/keymodeanalyzer.h,133,0.0,<file-scope>,double triadEvidence         = 0.0;  ///< scoreTriadEvidence (triad + complete-triad/missing-tonic + extra-scale)
src/composing/analysis/key/keymodeanalyzer.h,134,0.0,<file-scope>,double characteristicPitch   = 0.0;  ///< scoreCharacteristicPitch
src/composing/analysis/key/keymodeanalyzer.h,135,0.0,<file-scope>,double trueLeadingTone       = 0.0;  ///< scoreTrueLeadingTone
src/composing/analysis/key/keymodeanalyzer.h,136,0.0,<file-scope>,double keySignatureProximity = 0.0;  ///< scoreKeySignatureProximity
src/composing/analysis/key/keymodeanalyzer.h,137,0.0,<file-scope>,double modePrior             = 0.0;  ///< scoreModePrior
src/composing/analysis/key/keymodeanalyzer.h,138,0.0,<file-scope>,"double declaredPenalty       = 0.0;  ///< prefs.declaredModePenalty when mode incompatible with declared, else 0 (SUBTRACTED)"
src/composing/analysis/key/keymodeanalyzer.h,139,0.0,<file-scope>,double disambiguationDelta   = 0.0;  ///< post-hoc pairwise mutation applied to this candidate (signed)
src/composing/analysis/key/keymodeanalyzer.h,140,0.0,<file-scope>,double finalScore            = 0.0;  ///< eval.score after all adjustments (the ranking score)
src/composing/analysis/key/keymodeanalyzer.h,141,0.0,<file-scope>,double tonalCenterScore      = 0.0;  ///< family-selection tonal-centre comparison score
src/composing/analysis/key/keymodeanalyzer.h,142,0.0,<file-scope>,double tonicWeight           = 0.0;
src/composing/analysis/key/keymodeanalyzer.h,143,0.0,<file-scope>,double thirdWeight           = 0.0;
src/composing/analysis/key/keymodeanalyzer.h,144,0.0,<file-scope>,double fifthWeight           = 0.0;
src/composing/analysis/key/keymodeanalyzer.h,145,0.0,<file-scope>,double leadingToneWeight     = 0.0;
src/composing/analysis/key/keymodeanalyzer.h,189,7,<file-scope>,"const std::array<int, 7>& keyModeScaleIntervals(KeySigMode mode);"
src/composing/analysis/key/keymodeformatting.cpp,37,15,keyModeTonicName,static constexpr const char* IONIAN_NAMES[15] = {
src/composing/analysis/key/keymodeformatting.cpp,41,15,keyModeTonicName,static constexpr const char* AEOLIAN_NAMES[15] = {
src/composing/analysis/key/keymodeformatting.cpp,45,15,keyModeTonicName,static constexpr const char* DORIAN_NAMES[15] = {
src/composing/analysis/key/keymodeformatting.cpp,49,15,keyModeTonicName,static constexpr const char* PHRYGIAN_NAMES[15] = {
src/composing/analysis/key/keymodeformatting.cpp,53,15,keyModeTonicName,static constexpr const char* LYDIAN_NAMES[15] = {
src/composing/analysis/key/keymodeformatting.cpp,57,15,keyModeTonicName,static constexpr const char* MIXOLYDIAN_NAMES[15] = {
src/composing/analysis/key/keymodeformatting.cpp,61,15,keyModeTonicName,static constexpr const char* LOCRIAN_NAMES[15] = {
src/composing/analysis/key/keymodeformatting.cpp,67,15,keyModeTonicName,static constexpr const char* ALTERED_NAMES[15] = {
src/composing/analysis/key/keymodeformatting.cpp,73,15,keyModeTonicName,static constexpr const char* ALTERED_DOM_BB7_NAMES[15] = {
src/composing/analysis/key/keymodeformatting.cpp,78,7,keyModeTonicName,"const int idx = std::clamp(fifths + 7, 0, 14);"
src/composing/analysis/key/keymodeformatting.cpp,78,14,keyModeTonicName,"const int idx = std::clamp(fifths + 7, 0, 14);"
src/composing/analysis/key/keymodesequence.cpp,46,12,<file-scope>,constexpr int kCandidateCount = 12 * static_cast<int>(KEY_MODE_COUNT);
src/composing/analysis/key/keymodesequence.cpp,50,1.0e3,<file-scope>,constexpr double kSingleStateConfidence = 1.0e3;
src/composing/analysis/key/keymodesequence.cpp,65,12,cofDistance,const int n = ((pc % 12) + 12) % 12;
src/composing/analysis/key/keymodesequence.cpp,65,12,cofDistance,const int n = ((pc % 12) + 12) % 12;
src/composing/analysis/key/keymodesequence.cpp,65,12,cofDistance,const int n = ((pc % 12) + 12) % 12;
src/composing/analysis/key/keymodesequence.cpp,66,7,cofDistance,return (n * 7) % 12;            // 7 == circle-of-fifths step generator (mod 12)
src/composing/analysis/key/keymodesequence.cpp,66,12,cofDistance,return (n * 7) % 12;            // 7 == circle-of-fifths step generator (mod 12)
src/composing/analysis/key/keymodesequence.cpp,69,12,cofDistance,"return std::min(d, 12 - d);"
src/composing/analysis/key/keymodesequence.cpp,101,0.0,stateToResult,r.normalizedConfidence = 0.0;
src/composing/analysis/key/keymodesequence.cpp,137,0.0,buildLattice,"std::vector<std::vector<double>> byCand(T, std::vector<double>(kCandidateCount, 0.0));"
src/composing/analysis/key/keymodesequence.cpp,168,0.0,buildLattice,"lat.emissions.assign(T, std::vector<double>(candList.size(), 0.0));"
src/composing/analysis/key/keymodesequence.cpp,222,0.0,populateEmissionConfidence,const double runnerUp = (bestOther == NEG_INF) ? 0.0 : bestOther;   // single-state → vs 0
src/composing/analysis/key/keymodesequence.cpp,235,0.0,changeCost,return 0.0;   // stay
src/composing/analysis/key/keymodesequence.cpp,238,0.0,changeCost,const double relativeExtra = (a.ionianPc == b.ionianPc) ? seqPrefs.relativePairExtraCost : 0.0;
src/composing/analysis/key/keymodesequence.cpp,327,0.0,decodeLattice,beta[T - 1][s] = 0.0;
src/composing/analysis/key/keymodesequence.cpp,330,2,decodeLattice,for (int t = T - 2; t >= 0; --t) {
src/composing/analysis/key/keymodesequence.h,116,8,<file-scope>,int topK = 8;
src/composing/analysis/key/keymodesequence.h,137,4.0,<file-scope>,double windowBeats = 4.0;
src/composing/analysis/key/keymodesequence.h,143,4.0,<file-scope>,double beatsPerDecayUnit = 4.0;
src/composing/analysis/key/keymodesequence.h,147,1.0,<file-scope>,double uncertainThreshold = 1.0;
src/composing/analysis/key/keymodesequence.h,151,4,<file-scope>,int maxAlternatives = 4;
src/composing/analysis/key/keymodesequence.h,162,0.0,<file-scope>,double confidence = 0.0;                              ///< sequence margin (best vs best-different-key/mode)
src/composing/analysis/key/keyresolver.cpp,64,12,fallbackResult,+ keyModeTonicOffset(fallback.mode)) % 12;
src/composing/analysis/key/keyresolver.cpp,71,12,ionianScaleSet,"std::array<bool, 12> ionianScaleSet(int fifths)"
src/composing/analysis/key/keyresolver.cpp,73,12,ionianScaleSet,"std::array<bool, 12> s{};"
src/composing/analysis/key/keyresolver.cpp,75,2,ionianScaleSet,"for (int interval : { 0, 2, 4, 5, 7, 9, 11 }) {"
src/composing/analysis/key/keyresolver.cpp,75,4,ionianScaleSet,"for (int interval : { 0, 2, 4, 5, 7, 9, 11 }) {"
src/composing/analysis/key/keyresolver.cpp,75,5,ionianScaleSet,"for (int interval : { 0, 2, 4, 5, 7, 9, 11 }) {"
src/composing/analysis/key/keyresolver.cpp,75,7,ionianScaleSet,"for (int interval : { 0, 2, 4, 5, 7, 9, 11 }) {"
src/composing/analysis/key/keyresolver.cpp,75,9,ionianScaleSet,"for (int interval : { 0, 2, 4, 5, 7, 9, 11 }) {"
src/composing/analysis/key/keyresolver.cpp,75,11,ionianScaleSet,"for (int interval : { 0, 2, 4, 5, 7, 9, 11 }) {"
src/composing/analysis/key/keyresolver.cpp,76,12,ionianScaleSet,s[static_cast<size_t>((tonic + interval) % 12)] = true;
src/composing/analysis/key/keyresolver.cpp,122,7,partialSignatureCorrection,if (neighborFifths < -7 || neighborFifths > 7) {
src/composing/analysis/key/keyresolver.cpp,122,7,partialSignatureCorrection,if (neighborFifths < -7 || neighborFifths > 7) {
src/composing/analysis/key/keyresolver.cpp,126,12,partialSignatureCorrection,"const std::array<bool, 12> scaleS = ionianScaleSet(notatedFifths);"
src/composing/analysis/key/keyresolver.cpp,127,12,partialSignatureCorrection,"const std::array<bool, 12> scaleN = ionianScaleSet(neighborFifths);"
src/composing/analysis/key/keyresolver.cpp,130,12,partialSignatureCorrection,for (int pc = 0; pc < 12; ++pc) {
src/composing/analysis/key/keyresolver.cpp,147,12,partialSignatureCorrection,"std::array<double, 12> hist{};"
src/composing/analysis/key/keyresolver.cpp,148,0.0,partialSignatureCorrection,double total = 0.0;
src/composing/analysis/key/keyresolver.cpp,178,0.0,partialSignatureCorrection,if (total <= 0.0) {
src/composing/analysis/key/keyresolver.cpp,182,0.03,partialSignatureCorrection,constexpr double kPervasiveFraction = 0.03;  // accidental ≥ 3% of sounding weight
src/composing/analysis/key/keyresolver.cpp,183,2.0,partialSignatureCorrection,constexpr double kDominanceRatio    = 2.0;   // accidental ≥ 2× its natural form
