file,line,value,func,context
tools/analyze_inversion_errors.py,189,100,main,"print(f""  bassIsRoot=true:  {len(all_bir_errors_2way)} ({100*len(all_bir_errors_2way)/max(1,total_2way):.1f}%)"")"
tools/analyze_inversion_errors.py,190,100,main,"print(f""  bassIsRoot=false: {len(all_nonbir_errors_2way)} ({100*len(all_nonbir_errors_2way)/max(1,total_2way):.1f}%)"")"
tools/analyze_inversion_errors.py,219,100,main,"print(f""  margin < 0.25  (barely wins):           {lt_025:4d}  ({100*lt_025/n:.1f}%)"")"
tools/analyze_inversion_errors.py,220,100,main,"print(f""  margin < 0.50  (low confidence):        {lt_05:4d}  ({100*lt_05/n:.1f}%)"")"
tools/analyze_inversion_errors.py,221,100,main,"print(f""  margin < 1.00:                          {lt_1:4d}  ({100*lt_1/n:.1f}%)"")"
tools/analyze_inversion_errors.py,222,100,main,"print(f""  margin < 1.50:                          {lt_15:4d}  ({100*lt_15/n:.1f}%)"")"
tools/analyze_inversion_errors.py,223,100,main,"print(f""  0.5 ≤ margin < 2.0  (moderate):        {bt_05_2:4d}  ({100*bt_05_2/n:.1f}%)"")"
tools/analyze_inversion_errors.py,224,100,main,"print(f""  margin >= 2.0  (wins convincingly):     {gt_2:4d}  ({100*gt_2/n:.1f}%)"")"
tools/analyze_inversion_errors.py,249,100,main,"print(f""  Has clean triad/7th alt (fixable):  {has_clean_alt:4d}  ({100*has_clean_alt/n:.1f}%)"")"
tools/analyze_inversion_errors.py,250,100,main,"print(f""  No alternatives listed:             {no_alt:4d}  ({100*no_alt/n:.1f}%)"")"
tools/analyze_inversion_errors.py,251,100,main,"print(f""  Only non-clean alts:                {dirty_alt_only:4d}  ({100*dirty_alt_only/n:.1f}%)"")"
tools/analyze_inversion_errors.py,266,100,main,"print(f""  noteCount=1 (arpeggio artifact):  {nc1:4d}  ({100*nc1/n:.1f}%)"")"
tools/analyze_inversion_errors.py,267,100,main,"print(f""  noteCount=2 (ambiguous):          {nc2:4d}  ({100*nc2/n:.1f}%)"")"
tools/analyze_inversion_errors.py,268,100,main,"print(f""  noteCount>=3 (genuine chord):     {nc3p:4d}  ({100*nc3p/n:.1f}%)"")"
tools/analyze_inversion_errors.py,280,100,main,"print(f""  Beat 1 (downbeat): {beat1:4d}  ({100*beat1/n:.1f}%)"")"
tools/analyze_inversion_errors.py,281,100,main,"print(f""  Beat 2:            {beat2:4d}  ({100*beat2/n:.1f}%)"")"
tools/analyze_inversion_errors.py,282,100,main,"print(f""  Beat 3:            {beat3:4d}  ({100*beat3/n:.1f}%)"")"
tools/analyze_inversion_errors.py,283,100,main,"print(f""  Beat 4:            {beat4:4d}  ({100*beat4/n:.1f}%)"")"
tools/analyze_inversion_errors.py,284,100,main,"print(f""  Other (offbeats):  {other:4d}  ({100*other/n:.1f}%)"")"
tools/analyze_inversion_errors.py,288,0.5,main,if (r.chord_score_margin or 0) < 0.5
tools/analyze_inversion_errors.py,289,3,main,and (r.note_count or 0) >= 3)
tools/analyze_inversion_errors.py,292,3,main,and (r.note_count or 0) >= 3)
tools/analyze_inversion_errors.py,298,100,main,"print(f""Targetable at margin<0.5, noteCount>=3:        {targetable_margin}  ({100*targetable_margin/n:.1f}%)"")"
tools/analyze_inversion_errors.py,299,100,main,"print(f""Targetable at margin<1.0, noteCount>=3:        {targetable_margin1}  ({100*targetable_margin1/n:.1f}%)"")"
tools/analyze_inversion_errors.py,300,100,main,"print(f""Arpeggio artifacts (noteCount=1):              {nc1}  ({100*nc1/n:.1f}%)  -- need separate fix"")"
tools/analyze_inversion_errors.py,301,100,main,"print(f""High-confidence bass-root (margin>=2.0):       {gt_2}  ({100*gt_2/n:.1f}%)  -- fix won't help, likely correct"")"
tools/analyze_inversion_errors.py,356,100,main,"f""  {blocker_b:4d}  ({100*blocker_b/n:.1f}%)"")"
tools/analyze_inversion_errors.py,358,100,main,"f""  {blocker_c:4d}  ({100*blocker_c/n:.1f}%)"")"
tools/analyze_inversion_errors.py,360,100,main,"f""  {should_have_fired:4d}  ({100*should_have_fired/n:.1f}%)"")"
tools/analyze_inversion_errors.py,193,100,main,"print(f""  bassIsRoot=true:  {len(genuine_bir_errors)} ({100*len(genuine_bir_errors)/max(1,total_genuine):.1f}%)"")"
tools/analyze_inversion_errors.py,194,100,main,"print(f""  bassIsRoot=false: {len(genuine_nonbir_errors)} ({100*len(genuine_nonbir_errors)/max(1,total_genuine):.1f}%)"")"
tools/analyze_inversion_errors.py,264,100,main,"print(f""  noteCount={nc}: {note_counts[nc]:4d}  ({100*note_counts[nc]/n:.1f}%)"")"
tools/analyze_inversion_errors.py,274,2.0,main,beat2 = sum(1 for b in beats if abs(b - 2.0) < 0.26)
tools/analyze_inversion_errors.py,275,3.0,main,beat3 = sum(1 for b in beats if abs(b - 3.0) < 0.26)
tools/analyze_inversion_errors.py,276,4.0,main,beat4 = sum(1 for b in beats if abs(b - 4.0) < 0.26)
tools/analyze_inversion_errors.py,363,100,main,"f""  {blocker_a:4d}  ({100*blocker_a/should_have_fired:.1f}%)"")"
tools/analyze_inversion_errors.py,365,100,main,"f""  {other:4d}  ({100*other/should_have_fired:.1f}%)"")"
tools/batch_analyze.cpp,142,8,jsonEscape,r.reserve(s.size() + 8);
tools/batch_analyze.cpp,151,0x20,jsonEscape,if (c < 0x20) {
tools/batch_analyze.cpp,152,8,jsonEscape,char buf[8];
tools/batch_analyze.cpp,163,6,fmtDouble,"static std::string fmtDouble(double v, int precision = 6)"
tools/batch_analyze.cpp,166,64,fmtDouble,char buf[64];
tools/batch_analyze.cpp,196,1.20,applyPreset,prefs.modePriorIonian           =  1.20;
tools/batch_analyze.cpp,197,0.50,applyPreset,prefs.modePriorDorian           = -0.50;
tools/batch_analyze.cpp,198,1.50,applyPreset,prefs.modePriorPhrygian         = -1.50;
tools/batch_analyze.cpp,199,0.00,applyPreset,prefs.modePriorLydian           =  0.00;
tools/batch_analyze.cpp,200,0.20,applyPreset,prefs.modePriorMixolydian       = -0.20;
tools/batch_analyze.cpp,201,1.00,applyPreset,prefs.modePriorAeolian          =  1.00;
tools/batch_analyze.cpp,202,3.50,applyPreset,prefs.modePriorLocrian          = -3.50;
tools/batch_analyze.cpp,203,0.50,applyPreset,prefs.modePriorMelodicMinor     = -0.50;
tools/batch_analyze.cpp,204,1.50,applyPreset,prefs.modePriorDorianB2         = -1.50;
tools/batch_analyze.cpp,205,1.00,applyPreset,prefs.modePriorLydianAugmented  = -1.00;
tools/batch_analyze.cpp,206,0.30,applyPreset,prefs.modePriorLydianDominant   = -0.30;
tools/batch_analyze.cpp,207,1.00,applyPreset,prefs.modePriorMixolydianB6     = -1.00;
tools/batch_analyze.cpp,208,2.00,applyPreset,prefs.modePriorAeolianB5        = -2.00;
tools/batch_analyze.cpp,209,3.50,applyPreset,prefs.modePriorAltered          = -3.50;
tools/batch_analyze.cpp,210,0.30,applyPreset,prefs.modePriorHarmonicMinor    = -0.30;
tools/batch_analyze.cpp,211,2.00,applyPreset,prefs.modePriorLocrianSharp6    = -2.00;
tools/batch_analyze.cpp,212,1.50,applyPreset,prefs.modePriorIonianSharp5     = -1.50;
tools/batch_analyze.cpp,213,1.50,applyPreset,prefs.modePriorDorianSharp4     = -1.50;
tools/batch_analyze.cpp,214,0.80,applyPreset,prefs.modePriorPhrygianDominant = -0.80;
tools/batch_analyze.cpp,215,2.00,applyPreset,prefs.modePriorLydianSharp2     = -2.00;
tools/batch_analyze.cpp,216,3.50,applyPreset,prefs.modePriorAlteredDomBB7    = -3.50;
tools/batch_analyze.cpp,424,12,pitchClassMask,mask |= static_cast<uint16_t>(1u << (t.pitch % 12));
tools/batch_analyze.cpp,523,0.0,<file-scope>,double keySeqMargin = 0.0;
tools/batch_analyze.cpp,597,0.25,analyzeScore,opts.onsetBoundaryThreshold          = 0.25;
tools/batch_analyze.cpp,645,1.0,analyzeScore,ar.beat = 1.0 + static_cast<double>(tickInMeasure) / Constants::DIVISION;
tools/batch_analyze.cpp,647,1.0,analyzeScore,ar.beat = 1.0;
tools/batch_analyze.cpp,662,12,analyzeScore,ar.bassPc = bassTone->pitch % 12;
tools/batch_analyze.cpp,667,3,analyzeScore,"analysis::appendCappedAlternatives(ar.alternatives, sr.alternatives, 3);"
tools/batch_analyze.cpp,701,1.0,analyzeScore,ar.beat             = 1.0 + static_cast<double>(tickInMeasure) / Constants::DIVISION;
tools/batch_analyze.cpp,713,12,analyzeScore,ar.bassPc = bassTone->pitch % 12;
tools/batch_analyze.cpp,719,3,analyzeScore,"analysis::appendCappedAlternatives(ar.alternatives, hr.alternatives, 3);"
tools/batch_analyze.cpp,743,12,convertNotationRegion,converted.bassPc = bassTone->pitch % 12;
tools/batch_analyze.cpp,754,1.0,convertNotationRegion,converted.beat = 1.0 + static_cast<double>(tickInMeasure) / Constants::DIVISION;
tools/batch_analyze.cpp,757,1.0,convertNotationRegion,converted.beat = 1.0;
tools/batch_analyze.cpp,859,12,writeKeyCandidateDump,"static const char* PCNAME[12] = { ""C"",""Db"",""D"",""Eb"",""E"",""F"",""Gb"",""G"",""Ab"",""A"",""Bb"",""B"" };"
tools/batch_analyze.cpp,905,12,writeKeyCandidateDump,"<< "", \""label\"": \"""" << PCNAME[(c.tonicPc % 12 + 12) % 12] << analysis::keyModeSuffix(m) << ""\"""""
tools/batch_analyze.cpp,905,12,writeKeyCandidateDump,"<< "", \""label\"": \"""" << PCNAME[(c.tonicPc % 12 + 12) % 12] << analysis::keyModeSuffix(m) << ""\"""""
tools/batch_analyze.cpp,905,12,writeKeyCandidateDump,"<< "", \""label\"": \"""" << PCNAME[(c.tonicPc % 12 + 12) % 12] << analysis::keyModeSuffix(m) << ""\"""""
tools/batch_analyze.cpp,983,5,writeCadenceAnchorJson,"out << ""    \""confidence\"": ""  << fmtDouble(anchor.confidence, 5)      << "",\n"";"
tools/batch_analyze.cpp,1146,5,writeJointKeyJson,"out << ""    \""anchorConfidence\"": "" << fmtDouble(jk.anchor.confidence, 5) << "",\n"";"
tools/batch_analyze.cpp,1308,0.0,writeL5Json,u.resolverConfidence = 0.0;  // no resolver here (the override needs the L4-decoder carried contract)
tools/batch_analyze.cpp,1386,6,writeRegionKeyMarginJson,"<< "", \""keySeqMargin\"": "" << fmtDouble(r.keySeqMargin, 6)"
tools/batch_analyze.cpp,1387,6,writeRegionKeyMarginJson,"<< "", \""keySigmoid\"": "" << fmtDouble(r.key.normalizedConfidence, 6)"
tools/batch_analyze.cpp,1388,1.0,writeRegionKeyMarginJson,"<< "", \""uncertain\"": "" << (r.keySeqMargin < 1.0 ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1477,0.0,writeJson,? 0.0
tools/batch_analyze.cpp,1482,12,writeJson,for (int bit = 0; bit < 12; ++bit) {
tools/batch_analyze.cpp,1490,4,writeJson,"out << ""      \""beat\"": ""            << fmtDouble(r.beat, 4)                                 << "",\n"";"
tools/batch_analyze.cpp,1493,6,writeJson,"out << ""      \""duration\"": ""        << fmtDouble(durationQn, 6)                             << "",\n"";"
tools/batch_analyze.cpp,1498,5,writeJson,"out << ""      \""chordScore\"": ""      << fmtDouble(chordScore, 5)                             << "",\n"";"
tools/batch_analyze.cpp,1499,5,writeJson,"out << ""      \""chordScoreMargin\"": ""<< fmtDouble(chordMargin, 5)                            << "",\n"";"
tools/batch_analyze.cpp,1504,2,writeJson,if (r.keyRanked.size() >= 2) {
tools/batch_analyze.cpp,1528,6,writeJson,"<< ""\""weight\"": "" << fmtDouble(tone.weight, 6) << "", """
tools/batch_analyze.cpp,1554,5,writeJson,"<< ""\""score\"": ""          << fmtDouble(alt.identity.score, 5)"
tools/batch_analyze.cpp,1615,12,diagPcName,static constexpr const char* SHARP[12] = {
tools/batch_analyze.cpp,1618,12,diagPcName,static constexpr const char* FLAT[12] = {
tools/batch_analyze.cpp,1621,12,diagPcName,pc = ((pc % 12) + 12) % 12;
tools/batch_analyze.cpp,1621,12,diagPcName,pc = ((pc % 12) + 12) % 12;
tools/batch_analyze.cpp,1621,12,diagPcName,pc = ((pc % 12) + 12) % 12;
tools/batch_analyze.cpp,1691,3,diagContextBanner,"<< "", regionMetricWeight="" << fmtDouble(ctx->regionMetricWeight, 3)"
tools/batch_analyze.cpp,1755,4,writeDiagnosticJson,"out << ""      \""beat\"": "" << fmtDouble(region->beat, 4) << "",\n"";"
tools/batch_analyze.cpp,1766,12,writeDiagnosticJson,const int pc = t.pitch % 12;
tools/batch_analyze.cpp,1771,6,writeDiagnosticJson,"<< ""\""weight\"": "" << fmtDouble(t.weight, 6) << "", """
tools/batch_analyze.cpp,1786,12,writeDiagnosticJson,for (int pc = 0; pc < 12; ++pc) {
tools/batch_analyze.cpp,1787,0.001,writeDiagnosticJson,if (diag.pcWeights[static_cast<size_t>(pc)] < 0.001) { continue; }
tools/batch_analyze.cpp,1791,5,writeDiagnosticJson,"<< fmtDouble(diag.pcWeights[static_cast<size_t>(pc)], 5);"
tools/batch_analyze.cpp,1806,5,writeDiagnosticJson,"<< ""\""score\"": "" << fmtDouble(w.score, 5) << "", """
tools/batch_analyze.cpp,1819,0.0,writeDiagnosticJson,? 0.0
tools/batch_analyze.cpp,1820,0.75,writeDiagnosticJson,: diag.oracleCells.front().verticalScore * 0.75;
tools/batch_analyze.cpp,1834,5,writeDiagnosticJson,"<< ""\""vertical_score\"": "" << fmtDouble(c.verticalScore, 5) << "", """
tools/batch_analyze.cpp,1835,5,writeDiagnosticJson,"<< ""\""basis_indep\"": "" << fmtDouble(c.basisIndep, 5) << "", """
tools/batch_analyze.cpp,1836,5,writeDiagnosticJson,"<< ""\""basis_dep\"": "" << fmtDouble(c.basisDep, 5) << "", """
tools/batch_analyze.cpp,1837,5,writeDiagnosticJson,"<< ""\""complexity_factor\"": "" << fmtDouble(c.complexityFactor, 5) << "", """
tools/batch_analyze.cpp,1838,5,writeDiagnosticJson,"<< ""\""aug_factor\"": "" << fmtDouble(c.augFactor, 5) << "", """
tools/batch_analyze.cpp,1839,5,writeDiagnosticJson,"<< ""\""w_complete\"": "" << fmtDouble(c.wCompleteBonus, 5) << "", """
tools/batch_analyze.cpp,1840,5,writeDiagnosticJson,"<< ""\""applied_bass_bonus\"": "" << fmtDouble(c.appliedBassBonus, 5)"
tools/batch_analyze.cpp,1859,5,writeDiagnosticJson,"<< ""\""competition_score\"": "" << fmtDouble(c.competitionScore, 5) << "", """
tools/batch_analyze.cpp,1860,5,writeDiagnosticJson,"<< ""\""rcb\"": "" << fmtDouble(c.rootContinuityBonus, 5) << "", """
tools/batch_analyze.cpp,1861,5,writeDiagnosticJson,"<< ""\""rcb_raw\"": "" << fmtDouble(c.rootContinuityBonusRaw, 5) << "", """
tools/batch_analyze.cpp,1864,5,writeDiagnosticJson,"<< ""\""resolution\"": "" << fmtDouble(c.resolutionBonus, 5) << "", """
tools/batch_analyze.cpp,1865,5,writeDiagnosticJson,"<< ""\""inversion_ctx\"": "" << fmtDouble(c.inversionContextBonus, 5) << "", """
tools/batch_analyze.cpp,1866,5,writeDiagnosticJson,"<< ""\""w_seq\"": "" << fmtDouble(c.wSeqBonus, 5) << "", """
tools/batch_analyze.cpp,1867,5,writeDiagnosticJson,"<< ""\""w_dim\"": "" << fmtDouble(c.wDimBonus, 5) << "", """
tools/batch_analyze.cpp,1868,5,writeDiagnosticJson,"<< ""\""step_in\"": "" << fmtDouble(c.stepInBonus, 5) << "", """
tools/batch_analyze.cpp,1869,5,writeDiagnosticJson,"<< ""\""step_out\"": "" << fmtDouble(c.stepOutBonus, 5)"
tools/batch_analyze.cpp,1882,5,writeDiagnosticJson,"<< ""\""score\"": "" << fmtDouble(pg.competitionWinnerScore, 5) << ""}, """
tools/batch_analyze.cpp,2230,2,runSliceValidation,if (bexp.size() < 2) {
tools/batch_analyze.cpp,2414,6,runSliceValidation,"os << ""  \""sliceMs\"": "" << fmtDouble(sliceMs, 6) << "",\n"";"
tools/batch_analyze.cpp,2477,1.0,runKeyModeDecode,? 1.0 + static_cast<double>(s - mi.measure->tick().ticks()) / Constants::DIVISION
tools/batch_analyze.cpp,2478,1.0,runKeyModeDecode,: 1.0;
tools/batch_analyze.cpp,2484,4,runKeyModeDecode,"<< "", \""beat\"": "" << fmtDouble(beat, 4)"
tools/batch_analyze.cpp,2487,4,runKeyModeDecode,"<< "", \""duration\"": "" << fmtDouble(duration, 4)"
tools/batch_analyze.cpp,2489,6,runKeyModeDecode,"<< "", \""keyConfidence\"": "" << fmtDouble(sk.confidence, 6)"
tools/batch_analyze.cpp,2500,6,runKeyModeDecode,"<< "", \""keyEmission\"": "" << fmtDouble(sk.chosen.score, 6)"
tools/batch_analyze.cpp,2506,6,runKeyModeDecode,"<< ""\"", \""confidence\"": "" << fmtDouble(sk.alternatives[0].score, 6) << "" }"";"
tools/batch_analyze.cpp,2522,6,runKeyModeDecode,"<< ""\"", \""confidence\"": "" << fmtDouble(alt.score, 6) << "" }"";"
tools/batch_analyze.cpp,2555,0.25,runReachBackAB,o.onsetBoundaryThreshold = 0.25;
tools/batch_analyze.cpp,2565,24,runReachBackAB,for (const Measure* m = score->firstMeasure(); m && ranges.size() < 24;
tools/batch_analyze.cpp,2589,0.0,runReachBackAB,"double offMsTotal = 0.0, onMsTotal = 0.0;"
tools/batch_analyze.cpp,2589,0.0,runReachBackAB,"double offMsTotal = 0.0, onMsTotal = 0.0;"
tools/batch_analyze.cpp,2596,8,runReachBackAB,on.reachBack.maxReachSteps = 8;             // hard bound
tools/batch_analyze.cpp,2598,0.0,runReachBackAB,"on.reachBack.minOpeningConfidence = 0.0;    // the primary ""uncertain"" trigger only"
tools/batch_analyze.cpp,2698,1.0,runChordDecode,? 1.0 + static_cast<double>(s - mi.measure->tick().ticks()) / Constants::DIVISION
tools/batch_analyze.cpp,2699,1.0,runChordDecode,: 1.0;
tools/batch_analyze.cpp,2710,12,runChordDecode,const int pc = ((t.pitch % 12) + 12) % 12;
tools/batch_analyze.cpp,2710,12,runChordDecode,const int pc = ((t.pitch % 12) + 12) % 12;
tools/batch_analyze.cpp,2710,12,runChordDecode,const int pc = ((t.pitch % 12) + 12) % 12;
tools/batch_analyze.cpp,2723,4,runChordDecode,"<< "", \""beat\"": "" << fmtDouble(beat, 4)"
tools/batch_analyze.cpp,2726,4,runChordDecode,"<< "", \""duration\"": "" << fmtDouble(duration, 4)"
tools/batch_analyze.cpp,2735,0.0,runChordDecode,"<< "", \""chordScore\"": "" << fmtDouble(sc.hasChord ? sc.chosen.score : 0.0, 5)"
tools/batch_analyze.cpp,2735,5,runChordDecode,"<< "", \""chordScore\"": "" << fmtDouble(sc.hasChord ? sc.chosen.score : 0.0, 5)"
tools/batch_analyze.cpp,2736,5,runChordDecode,"<< "", \""chordScoreMargin\"": "" << fmtDouble(sc.confidence, 5)"
tools/batch_analyze.cpp,2737,5,runChordDecode,"<< "", \""confidence\"": "" << fmtDouble(sc.confidence, 5)"
tools/batch_analyze.cpp,2764,5,runChordDecode,"<< "", \""score\"": "" << fmtDouble(alt.score, 5) << "" }"";"
tools/batch_analyze.cpp,2849,12,runVlDump,os.precision(12);
tools/batch_analyze.cpp,3018,3,fsFifthsForTonic,const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
tools/batch_analyze.cpp,3018,12,fsFifthsForTonic,const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
tools/batch_analyze.cpp,3018,12,fsFifthsForTonic,const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
tools/batch_analyze.cpp,3018,12,fsFifthsForTonic,const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
tools/batch_analyze.cpp,3018,12,fsFifthsForTonic,const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
tools/batch_analyze.cpp,3018,12,fsFifthsForTonic,const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
tools/batch_analyze.cpp,3018,12,fsFifthsForTonic,const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
tools/batch_analyze.cpp,3019,7,fsFifthsForTonic,int f = (7 * t) % 12;
tools/batch_analyze.cpp,3019,12,fsFifthsForTonic,int f = (7 * t) % 12;
tools/batch_analyze.cpp,3020,6,fsFifthsForTonic,if (f > 6) { f -= 12; }
tools/batch_analyze.cpp,3020,12,fsFifthsForTonic,if (f > 6) { f -= 12; }
tools/batch_analyze.cpp,3054,4,fsGroupingJson,"<< "", \""confidence\"": "" << fmtDouble(k.confidence, 4)"
tools/batch_analyze.cpp,3132,1.0,runFullSpine,double metricWeight = 1.0;
tools/batch_analyze.cpp,3150,12,runFullSpine,c.pcMask |= static_cast<uint16_t>(1u << (((ne->pitch % 12) + 12) % 12));
tools/batch_analyze.cpp,3150,12,runFullSpine,c.pcMask |= static_cast<uint16_t>(1u << (((ne->pitch % 12) + 12) % 12));
tools/batch_analyze.cpp,3150,12,runFullSpine,c.pcMask |= static_cast<uint16_t>(1u << (((ne->pitch % 12) + 12) % 12));
tools/batch_analyze.cpp,3267,1.0e9,runFullSpine,resolverParams.override.baseBar = 1.0e9;       // impassable ⇒ override never fires
tools/batch_analyze.cpp,3322,0.0,runFullSpine,u.resolverConfidence = (i < res.readings.size()) ? res.readings[i].functionConfidence : 0.0;
tools/batch_analyze.cpp,3408,3,runFullSpine,"os << ""  \""wallTimeLegacyMs\"": "" << fmtDouble(legacyMs, 3) << "",\n"";"
tools/batch_analyze.cpp,3409,3,runFullSpine,"os << ""  \""wallTimeDecodeMs\"": "" << fmtDouble(decodeMs, 3) << "",\n"";"
tools/batch_analyze.cpp,3431,6,runFullSpine,"os << (i ? "", "" : """") << fmtDouble(phraseProfile.textureStrength[i], 6);"
tools/batch_analyze.cpp,3452,4,runFullSpine,"<< "", \""tonicVote\"": "" << fmtDouble(c.tonicVote, 4) << "" }"";"
tools/batch_analyze.cpp,3464,4,runFullSpine,"<< "", \""cadentialWeight\"": "" << fmtDouble(m.cadentialWeight, 4)   // D-FS §5.4 contradiction quantity"
tools/batch_analyze.cpp,3484,1.0,runFullSpine,? 1.0 + static_cast<double>(s - mi.measure->tick().ticks()) / Constants::DIVISION : 1.0;
tools/batch_analyze.cpp,3484,1.0,runFullSpine,? 1.0 + static_cast<double>(s - mi.measure->tick().ticks()) / Constants::DIVISION : 1.0;
tools/batch_analyze.cpp,3495,4,runFullSpine,"<< "", \""beat\"": "" << fmtDouble(beat, 4)"
tools/batch_analyze.cpp,3497,4,runFullSpine,"<< "", \""duration\"": "" << fmtDouble(duration, 4)"
tools/batch_analyze.cpp,3518,4,runFullSpine,"<< "", \""l4Composite\"": "" << fmtDouble(decoded[i].confidenceModel.composite, 4)"
tools/batch_analyze.cpp,3519,4,runFullSpine,"<< "", \""l4Margin\"": "" << fmtDouble(decoded[i].confidenceModel.margin, 4)"
tools/batch_analyze.cpp,3520,4,runFullSpine,"<< "", \""l4Sufficiency\"": "" << fmtDouble(decoded[i].confidenceModel.sufficiency, 4)"
tools/batch_analyze.cpp,3521,4,runFullSpine,"<< "", \""l4Cleanliness\"": "" << fmtDouble(decoded[i].confidenceModel.membershipCleanliness, 4)"
tools/batch_analyze.cpp,3535,4,runFullSpine,"<< "", \""l5CadenceVoteWeight\"": "" << fmtDouble(fc.cadenceVoteWeight, 4)"
tools/batch_analyze.cpp,3536,4,runFullSpine,"<< "", \""l5LicensedFit\"": "" << fmtDouble(fc.licensedProgressionFit, 4)"
tools/batch_analyze.cpp,3537,4,runFullSpine,"<< "", \""l5NextBestMargin\"": "" << fmtDouble(fc.nextBestMargin, 4)"
tools/batch_analyze.cpp,3538,4,runFullSpine,"<< "", \""l5Combined\"": "" << fmtDouble(fc.combined, 4)"
tools/batch_analyze.cpp,3539,6,runFullSpine,"<< "", \""l5CombinedBoundary\"": "" << fmtDouble(fc.combinedBoundary, 6)   // D-L5a boundary form ∈ [0,1)"
tools/batch_analyze.cpp,3542,0.0,runFullSpine,"<< "", \""l5OverrideContradiction\"": "" << fmtDouble((rr.overrodeCommit ? rr.functionConfidence : 0.0), 4)"
tools/batch_analyze.cpp,3542,4,runFullSpine,"<< "", \""l5OverrideContradiction\"": "" << fmtDouble((rr.overrodeCommit ? rr.functionConfidence : 0.0), 4)"
tools/batch_analyze.cpp,3557,5,runFullSpine,"<< "", \""score\"": "" << fmtDouble(alt.score, 5) << "" }"";"
tools/batch_analyze.cpp,3634,4,runFullSpine,"os << (k ? "", "" : """") << fmtDouble(rec.weights[k], 4);"
tools/batch_analyze.cpp,3645,3,runFullSpine,"<< "", \""matchScore\"": "" << fmtDouble(sp.matchScore, 3)"
tools/batch_analyze.cpp,3646,4,runFullSpine,"<< "", \""priorStrength\"": "" << fmtDouble(sp.priorStrength, 4)"
tools/batch_analyze.cpp,3718,0.25,runJointProbe,opts.onsetBoundaryThreshold       = 0.25;
tools/batch_analyze.cpp,3727,64,runJointProbe,"auto keyKey = [](int f, analysis::KeySigMode m) { return (static_cast<int>(m) * 64) + (f + 16); };"
tools/batch_analyze.cpp,3727,16,runJointProbe,"auto keyKey = [](int f, analysis::KeySigMode m) { return (static_cast<int>(m) * 64) + (f + 16); };"
tools/batch_analyze.cpp,3788,1.0,runJointProbe,? 1.0 + static_cast<double>(hr.startTick - regionMeasure.measure->tick().ticks()) / Constants::DIVISION
tools/batch_analyze.cpp,3789,1.0,runJointProbe,: 1.0;
tools/batch_analyze.cpp,3795,12,runJointProbe,if (const auto* bt = analysis::bassToneFromTones(hr.tones)) { bassPc = bt->pitch % 12; }
tools/batch_analyze.cpp,3805,4,runJointProbe,"os << ""      \""beat\"": ""          << fmtDouble(beat, 4) << "",\n"";"
tools/batch_analyze.cpp,3808,6,runJointProbe,"os << ""      \""duration\"": ""      << fmtDouble(durationQn, 6) << "",\n"";"
tools/batch_analyze.cpp,3818,6,runJointProbe,"os << ""        \""keySeqMargin\"": "" << fmtDouble(hr.keyConfidence, 6) << "",\n"";"
tools/batch_analyze.cpp,3846,6,runJointProbe,"<< "", \""keyConf\"": "" << fmtDouble(alt.normalizedConfidence, 6)"
tools/batch_analyze.cpp,3869,2,main,if (args.size() < 2) {
tools/batch_analyze.cpp,4220,0.125,main,double presetKWStepIn = 0.125;   // Default carrier (== the production/global initializer)
tools/batch_analyze.cpp,4223,0.12,main,chordPrefs.extensionThreshold                    = 0.12;
tools/batch_analyze.cpp,4226,0.20,main,chordPrefs.stepwiseBassInversionBonus            = 0.20;
tools/batch_analyze.cpp,4227,0.20,main,chordPrefs.stepwiseBassLookaheadBonus            = 0.20;
tools/batch_analyze.cpp,4228,0.15,main,chordPrefs.sameRootInversionBonus                = 0.15;
tools/batch_analyze.cpp,4229,0.20,main,chordPrefs.completeTriadInversionBonus           = 0.20;
tools/batch_analyze.cpp,4230,0.70,main,chordPrefs.bassNoteRootBonus                     = 0.70;   // O-9 Jazz carrier (pinned)
tools/batch_analyze.cpp,4231,0.10,main,presetKWStepIn                                   = 0.10;   // O-9 Jazz carrier (PINNED 0.10; NOT adopted — 2.2e mandate 4c)
tools/batch_analyze.cpp,4235,0.70,main,chordPrefs.bassNoteRootBonus                     = 0.70;   // O-9 Baroque carrier (idiom-#2 fit target)
tools/batch_analyze.cpp,4236,0.125,main,presetKWStepIn                                   = 0.125;  // O-9 Baroque carrier (2.2e-ADOPTED idiom-#2 fit)
tools/batch_analyze.cpp,4248,0.70,main,chordPrefs.bassNoteRootBonus                     = 0.70;   // O-9 Default carrier (== struct default)
