file,line,type_owner,field_type,name,context
src/composing/analysis/progression/progressionrecognizer.h,196,ProgressionSchemaSpan,double,matchScore,"double matchScore = 0.0;                  ///< the Vocabulary's match score (v1: 1.0, an exact realisation)"
src/composing/analysis/progression/progressionrecognizer.h,197,ProgressionSchemaSpan,double,priorStrength,double priorStrength = 0.0;               ///< §4.5 prior strength (this span passed admission)
src/composing/analysis/progression/progressionrecognizer.h,198,ProgressionSchemaSpan,bool,chordsOnly,"bool chordsOnly = false;                  ///< D7 — a voiceLeadingDefined entry, recognised by chords alone"
src/composing/analysis/progression/progressionrecognizer.h,199,ProgressionSchemaSpan,std::vector<SchemaSubstitution>,substitutedMembers,std::vector<SchemaSubstitution> substitutedMembers;   ///< §4.2 the substituted-member read-outs (may be empty)
src/composing/analysis/progression/progressionrecognizer.h,212,AbstainedFeature,int,position,int position = -1;                        ///< committed-progression index (Layer 4 abstained here)
src/composing/analysis/progression/progressionrecognizer.h,213,AbstainedFeature,int,memberRootPc,int memberRootPc = -1;                    ///< the reading that fills the member (the surface realisation)
src/composing/analysis/progression/progressionrecognizer.h,214,AbstainedFeature,ChordQuality,memberQuality,ChordQuality memberQuality = ChordQuality::Unknown;
src/composing/analysis/progression/progressionrecognizer.h,215,AbstainedFeature,double,weight,double weight = 0.0;                      ///< = the recognition's prior strength (the feature weight)
src/composing/analysis/progression/progressionrecognizer.h,216,AbstainedFeature,int,selectedCandidateIndex,"int selectedCandidateIndex = -1;          ///< the ranked candidate that fills the member, or -1 if none"
src/composing/analysis/progression/progressionrecognizer.h,217,AbstainedFeature,std::string,schemaName,std::string schemaName;                   ///< the recognition supplying this feature
src/composing/analysis/progression/progressionrecognizer.h,236,CommittedOverrideContribution,int,position,int position = -1;
src/composing/analysis/progression/progressionrecognizer.h,237,CommittedOverrideContribution,int,committedRootPc,int committedRootPc = -1;                 ///< the L4 committed reading (differs from the member)
src/composing/analysis/progression/progressionrecognizer.h,238,CommittedOverrideContribution,ChordQuality,committedQuality,ChordQuality committedQuality = ChordQuality::Unknown;
src/composing/analysis/progression/progressionrecognizer.h,239,CommittedOverrideContribution,int,memberRootPc,int memberRootPc = -1;                    ///< the recognised member's demanded realisation (the selection)
src/composing/analysis/progression/progressionrecognizer.h,240,CommittedOverrideContribution,ChordQuality,memberQuality,ChordQuality memberQuality = ChordQuality::Unknown;
src/composing/analysis/progression/progressionrecognizer.h,241,CommittedOverrideContribution,double,priorStrength,double priorStrength = 0.0;               ///< enters the F-B contradiction quantity
src/composing/analysis/progression/progressionrecognizer.h,242,CommittedOverrideContribution,double,compositeConfidence,double compositeConfidence = 0.0;         ///< the committed reading's confidence (the §8 threshold-scaling input)
src/composing/analysis/progression/progressionrecognizer.h,243,CommittedOverrideContribution,std::string,schemaName,std::string schemaName;
src/composing/analysis/progression/progressionrecognizer.h,254,HarmonicSequence,std::string,name,std::string name;                         ///< the repeated progression entry's name
src/composing/analysis/progression/progressionrecognizer.h,255,HarmonicSequence,int,transpositionStep,"int transpositionStep = 0;                ///< the constant nonzero semitone shift between repetitions [1,11]"
src/composing/analysis/progression/progressionrecognizer.h,256,HarmonicSequence,int,startIndex,"int startIndex = 0;                       ///< covered position range [startIndex, endIndex)"
src/composing/analysis/progression/progressionrecognizer.h,257,HarmonicSequence,int,endIndex,int endIndex = 0;
src/composing/analysis/progression/progressionrecognizer.h,258,HarmonicSequence,int,startTick,int startTick = 0;
src/composing/analysis/progression/progressionrecognizer.h,259,HarmonicSequence,int,endTick,int endTick = 0;
src/composing/analysis/progression/progressionrecognizer.h,260,HarmonicSequence,int,repetitions,int repetitions = 0;                      ///< number of transposed repetitions (≥ 2 by construction)
src/composing/analysis/progression/progressionrecognizer.h,261,HarmonicSequence,double,priorStrength,double priorStrength = 0.0;               ///< the max prior strength among the repeated recognitions
src/composing/analysis/progression/progressionrecognizer.h,266,ProgressionRecognitionOutput,IdiomWeights,weights,IdiomWeights weights = kEqualSeed;                       ///< §4.5 phase-2 mixture w (exposed — the future auto-detect)
src/composing/analysis/progression/progressionrecognizer.h,267,ProgressionRecognitionOutput,std::vector<ProgressionSchemaSpan>,schemaSpans,"std::vector<ProgressionSchemaSpan> schemaSpans;          ///< §4.4 the annotation (ordered: longer, then more specific)"
src/composing/analysis/progression/progressionrecognizer.h,268,ProgressionRecognitionOutput,std::vector<AbstainedFeature>,abstainedFeatures,std::vector<AbstainedFeature> abstainedFeatures;         ///< §4.3 abstained-position §5.5 features
src/composing/analysis/progression/progressionrecognizer.h,269,ProgressionRecognitionOutput,std::vector<CommittedOverrideContribution>,overrides,std::vector<CommittedOverrideContribution> overrides;    ///< §4.3 committed-position F-B contributions
src/composing/analysis/progression/progressionrecognizer.h,270,ProgressionRecognitionOutput,std::vector<HarmonicSequence>,sequences,std::vector<HarmonicSequence> sequences;                 ///< §4.6 always-emitted key-evidence output
tools/compare_analyses.py,47,Region,int,measure_number,measure_number:   int
tools/compare_analyses.py,48,Region,float,beat,beat:             float
tools/compare_analyses.py,49,Region,int,start_tick,start_tick:       int
tools/compare_analyses.py,50,Region,int,end_tick,end_tick:         int
tools/compare_analyses.py,51,Region,float,duration,duration:         float
tools/compare_analyses.py,52,Region,int,root_pc,root_pc:          int
tools/compare_analyses.py,53,Region,str,quality,quality:          str
tools/compare_analyses.py,54,Region,str,chord_symbol,chord_symbol:     str
tools/compare_analyses.py,55,Region,str,roman_numeral,roman_numeral:    str
tools/compare_analyses.py,56,Region,str,key,key:              str
tools/compare_analyses.py,57,Region,float,key_confidence,key_confidence:   float
tools/compare_analyses.py,58,Region,Optional[bool],diatonic_to_key,diatonic_to_key:  Optional[bool]
tools/compare_analyses.py,59,Region,list[dict],alternatives,alternatives:     list[dict] = field(default_factory=list)
tools/compare_analyses.py,61,Region,Optional[float],chord_score,chord_score:      Optional[float] = None
tools/compare_analyses.py,62,Region,Optional[float],chord_score_margin,chord_score_margin: Optional[float] = None
tools/compare_analyses.py,63,Region,Optional[int],bass_pc,bass_pc:          Optional[int]   = None
tools/compare_analyses.py,64,Region,Optional[bool],bass_is_root,bass_is_root:     Optional[bool]  = None
tools/compare_analyses.py,65,Region,Optional[int],note_count,note_count:       Optional[int]   = None
tools/compare_analyses.py,66,Region,Optional[int],pitch_class_set,pitch_class_set:  Optional[int]   = None
tools/compare_analyses.py,67,Region,Optional[dict],key_runner_up,"key_runner_up:    Optional[dict]  = None   # {""key"": str, ""confidence"": float} or None"
tools/compare_analyses.py,72,ComparedRegion,Region,ours,ours:           Region
tools/compare_analyses.py,73,ComparedRegion,Optional[Region],theirs,theirs:         Optional[Region]
tools/compare_analyses.py,74,ComparedRegion,str,category,category:       str
tools/compare_analyses.py,75,ComparedRegion,str,notes,"notes:          str = """""
tools/compare_analyses.py,77,ComparedRegion,Optional[object],dcml_region,"dcml_region:    Optional[object] = field(default=None, repr=False)  # DcmlRegion | None"
tools/compare_analyses.py,78,ComparedRegion,str,three_way_cat,"three_way_cat:  str = ""no_dcml"""
tools/compare_analyses.py,564,DcmlDirectResult,Region,ours,ours:       Region
tools/compare_analyses.py,565,DcmlDirectResult,Optional[object],dcml,dcml:       Optional[object]   # DcmlRegion | None
tools/compare_analyses.py,566,DcmlDirectResult,str,category,category:   str                # 'dcml_agree' | 'dcml_disagree' | 'unaligned'
tools/compare_analyses.py,574,DcmlDirectResult,Optional[bool],rn_agree,rn_agree:   Optional[bool] = None
tools/compare_analyses.py,627,DcmlAnchoredResult,object,dcml,dcml:       object                 # DcmlRegion
tools/compare_analyses.py,628,DcmlAnchoredResult,Optional[Region],ours,ours:       Optional[Region]       # best-overlapping ours region (or None)
tools/compare_analyses.py,629,DcmlAnchoredResult,str,category,category:   str                    # 'dcml_agree' | 'dcml_disagree' | 'no_ours_coverage'
tools/compare_analyses.py,634,DcmlAnchoredResult,Optional[bool],rn_agree,rn_agree:   Optional[bool] = None
tools/compare_rn.py,318,RnPair,int,measure,measure:      int
tools/compare_rn.py,319,RnPair,float,beat,beat:         float
tools/compare_rn.py,320,RnPair,str,ours_rn_raw,ours_rn_raw:  str
tools/compare_rn.py,321,RnPair,str,dcml_rn_raw,dcml_rn_raw:  str
tools/compare_rn.py,322,RnPair,str,ours_rn,ours_rn:      str          # normalised
tools/compare_rn.py,323,RnPair,str,dcml_rn,dcml_rn:      str          # normalised
tools/compare_rn.py,324,RnPair,int,ours_root_pc,ours_root_pc: int
tools/compare_rn.py,325,RnPair,Optional[int],dcml_root_pc,dcml_root_pc: Optional[int]
tools/compare_rn.py,326,RnPair,str,category,category:     str          # one of RN_CATEGORIES
tools/compare_rn.py,400,PieceStats,int,movements,movements:        int = 0
tools/compare_rn.py,401,PieceStats,int,matched,matched:          int = 0
tools/compare_rn.py,402,PieceStats,int,exact,exact:            int = 0
tools/compare_rn.py,403,PieceStats,int,partial,partial:          int = 0
tools/compare_rn.py,404,PieceStats,int,key_disagree,key_disagree:     int = 0
tools/compare_rn.py,405,PieceStats,int,quality_disagree,quality_disagree: int = 0
tools/compare_rn.py,406,PieceStats,int,root_err,root_err:         int = 0
tools/compare_rn.py,407,PieceStats,Counter,patterns,patterns:         Counter = None    # type: ignore[assignment]
tools/compare_rn.py,410,PieceStats,Counter,qe_quality_pairs,qe_quality_pairs: Counter = None    # type: ignore[assignment]
tools/compare_rn.py,411,PieceStats,Counter,qe_rn_pairs,qe_rn_pairs:      Counter = None    # type: ignore[assignment]
tools/compare_rn.py,415,PieceStats,int,root_aligned,root_aligned:     int = 0           # aligned with DCML root_pc resolved
tools/compare_rn.py,416,PieceStats,int,root_agree,root_agree:       int = 0
tools/compare_rn.py,421,PieceStats,int,kd_eq_global,kd_eq_global:     int = 0           # S1: our key == DCML global (≠local)
tools/compare_rn.py,422,PieceStats,int,kd_ne_global,kd_ne_global:     int = 0           # S2: our key  != DCML global
tools/compare_rn.py,423,PieceStats,int,kd_keyfail,kd_keyfail:       int = 0           # subset of S2: our key did not parse
tools/compare_rn.py,426,PieceStats,int,keyparse_fail,keyparse_fail:    int = 0
tools/compare_rn.py,579,GridStats,int,pieces,pieces:       int = 0
tools/compare_rn.py,580,GridStats,int,scored_dur,scored_dur:   int = 0           # Σ duration of cells that yielded a scoreable pair
tools/compare_rn.py,581,GridStats,int,unscored_dur,unscored_dur: int = 0           # Σ duration of cells with no scoreable pair (gap/unaligned)
tools/compare_rn.py,582,GridStats,Counter,bucket_dur,bucket_dur:   Counter = None    # type: ignore[assignment]  bucket -> Σ duration
tools/compare_rn.py,688,WirCoverage,int,total,total:   int = 0   # all *.ours.json in the dir
tools/compare_rn.py,689,WirCoverage,int,covered,covered: int = 0   # those with a resolvable WiR analysis.txt that parsed
tools/dcml_parser.py,35,DcmlRegion,int,measure_number,measure_number: int
tools/dcml_parser.py,36,DcmlRegion,float,beat,beat: float
tools/dcml_parser.py,37,DcmlRegion,str,global_key,global_key: str
tools/dcml_parser.py,38,DcmlRegion,str,local_key,local_key: str
tools/dcml_parser.py,39,DcmlRegion,str,chord_symbol,"chord_symbol: str       # raw DCML chord string (e.g. ""V65"")"
tools/dcml_parser.py,40,DcmlRegion,str,roman_numeral,"roman_numeral: str      # extracted numeral (e.g. ""V"")"
tools/dcml_parser.py,41,DcmlRegion,Optional[int],root_pc,"root_pc: Optional[int]  # computed from numeral + local key, or None"
tools/dcml_parser.py,48,DcmlRegion,Optional[int],abs_tick,abs_tick: Optional[int] = None
tools/dcml_parser.py,59,DcmlRegion,Optional[str],cadence,cadence: Optional[str] = None
tools/dcml_parser.py,60,DcmlRegion,Optional[str],phraseend,phraseend: Optional[str] = None
tools/dcml_parser.py,72,DcmlRegion,Optional[str],figbass,figbass: Optional[str] = None
tools/dcml_parser.py,73,DcmlRegion,Optional[str],pedal,pedal: Optional[str] = None
tools/dcml_parser.py,327,DcmlMarker,Optional[int],abs_tick,"abs_tick: Optional[int]   # round(Fraction(<quarterbeats col>) * 480), or None"
tools/dcml_parser.py,328,DcmlMarker,str,label,"label: str                # verbatim cell value (e.g. ""PAC"", ""HC.SIM"", ""}{"")"
tools/dcml_parser.py,329,DcmlMarker,int,measure_number,measure_number: int
tools/dcml_parser.py,330,DcmlMarker,float,beat,beat: float
tools/dcml_parser.py,331,DcmlMarker,str,kind,kind: str                 # 'cadence' or 'phraseend'
