file,line,kind,func,context
src/composing/analysis/progression/progressionrecognizer.cpp,241,if,recognizeProgressions,if (!c.entry) {
src/composing/analysis/progression/progressionrecognizer.cpp,250,if,recognizeProgressions,if (prior <= params.admissionThreshold) {
src/composing/analysis/progression/progressionrecognizer.cpp,284,if,recognizeProgressions,if (lx != ly) {
src/composing/analysis/progression/progressionrecognizer.cpp,297,if,recognizeProgressions,if (c.entry->skeleton.kind != SkeletonKind::ChordDegrees) {
src/composing/analysis/progression/progressionrecognizer.cpp,303,if,recognizeProgressions,if (stepIdx >= steps.size()) {
src/composing/analysis/progression/progressionrecognizer.cpp,312,if,recognizeProgressions,if (m.spanIndex == p) {
src/composing/analysis/progression/progressionrecognizer.cpp,318,if,recognizeProgressions,if (pos.committed) {
src/composing/analysis/progression/progressionrecognizer.cpp,321,if,recognizeProgressions,if (substituted) {
src/composing/analysis/progression/progressionrecognizer.cpp,326,if,recognizeProgressions,"if (memberContradictsCommittedReading(memberRootPc, memberQuality,"
src/composing/analysis/progression/progressionrecognizer.cpp,366,if,recognizeProgressions,if (x->cand->entry != y->cand->entry) {
src/composing/analysis/progression/progressionrecognizer.cpp,382,if,recognizeProgressions,if (next.spanStart < prev.spanEnd) {
src/composing/analysis/progression/progressionrecognizer.cpp,387,if,recognizeProgressions,if (ap < 0 || an < 0) {
src/composing/analysis/progression/progressionrecognizer.cpp,391,if,recognizeProgressions,if (step == 0) {
src/composing/analysis/progression/progressionrecognizer.cpp,394,if,recognizeProgressions,if (runEnd == i) {
src/composing/analysis/progression/progressionrecognizer.cpp,396,else-if,recognizeProgressions,} else if (step != runStep) {
src/composing/analysis/progression/progressionrecognizer.cpp,404,if,recognizeProgressions,if (runEnd > i) {  // ≥2 recognitions with a constant nonzero step
tools/a8_rebaseline_measure.py,527,if,<module-scope>,"if __name__ == ""__main__"":"
tools/a8_rebaseline_measure.py,75,if,_pcs,if bitmap is None:
tools/a8_rebaseline_measure.py,82,if,_t_invariant,if not pcs:
tools/a8_rebaseline_measure.py,89,if,_is_halfdim_or_min6_set,if len(pcs) != 4:
tools/a8_rebaseline_measure.py,91,for,_is_halfdim_or_min6_set,for r in pcs:
tools/a8_rebaseline_measure.py,100,if,cell_class,"if len(pcs) >= 3 and _t_invariant(pcs, 3):      # dim7 (fully-diminished)"
tools/a8_rebaseline_measure.py,102,if,cell_class,"if len(pcs) >= 3 and _t_invariant(pcs, 4):      # augmented triad"
tools/a8_rebaseline_measure.py,104,if,cell_class,"if len(pcs) >= 4 and _t_invariant(pcs, 2):      # whole-tone"
tools/a8_rebaseline_measure.py,106,if,cell_class,if _is_halfdim_or_min6_set(pcs):                # ø7 <-> m6 share-tone
tools/a8_rebaseline_measure.py,175,if,build_piece_grid,if not ours_regions or not wir_regions:
tools/a8_rebaseline_measure.py,182,for,build_piece_grid,"for (s, e) in ours_spans:"
tools/a8_rebaseline_measure.py,185,for,build_piece_grid,"for (s, e) in dcml_spans:"
tools/a8_rebaseline_measure.py,188,if,build_piece_grid,if len(bounds) < 2:
tools/a8_rebaseline_measure.py,191,for,build_piece_grid,for i in range(len(grid) - 1):
tools/a8_rebaseline_measure.py,206,if,build_piece_grid,if dict(pg.bucket_dur) != dict(oracle.bucket_dur) or pg.scored_dur != oracle.scored_dur:
tools/a8_rebaseline_measure.py,223,for,batch_gate_cases,"for i, (our_r, their_r) in enumerate(aligned):"
tools/a8_rebaseline_measure.py,256,if,measure_preset,if scores is not None:
tools/a8_rebaseline_measure.py,287,for,measure_preset,for ours_path in ours_files:
tools/a8_rebaseline_measure.py,430,for,_write_cells,"for stem, c in sorted(cells, key=lambda x: (x[0], x[1][""t0""])):"
tools/a8_rebaseline_measure.py,441,for,_write_runs,"for r in sorted(runs, key=lambda r: (r[""stem""], r[""start""])):"
tools/a8_rebaseline_measure.py,454,for,build_mapping,"for stem, case in batch_cases:"
tools/a8_rebaseline_measure.py,507,if,main,if args.scores:
tools/a8_rebaseline_measure.py,512,for,main,for preset in presets:
tools/a8_rebaseline_measure.py,92,if,_is_halfdim_or_min6_set,"if frozenset((r + d) % 12 for d in (0, 3, 6, 10)) == pcs:"
tools/a8_rebaseline_measure.py,126,if,add_cell,if pair is None:
tools/a8_rebaseline_measure.py,140,if,add_cell,if otc is None:
tools/a8_rebaseline_measure.py,179,ternary,build_piece_grid,"m21_spans = [(r.start_tick, r.end_tick) for r in m21_regions] if m21_regions else []"
tools/a8_rebaseline_measure.py,183,if,build_piece_grid,if e > s:
tools/a8_rebaseline_measure.py,186,if,build_piece_grid,if s >= 0 and e > s:
tools/a8_rebaseline_measure.py,193,if,build_piece_grid,if t1 - t0 <= 0:
tools/a8_rebaseline_measure.py,197,if,build_piece_grid,if oi is None or di is None:
tools/a8_rebaseline_measure.py,220,ternary,batch_gate_cases,"wir_aligned = (cmp.align_dcml_regions(ours_regions, wir_regions)"
tools/a8_rebaseline_measure.py,224,if,batch_gate_cases,"if cmp.classify(our_r, their_r).category != ""chord_disagree"":"
tools/a8_rebaseline_measure.py,226,if,batch_gate_cases,if our_r.bass_is_root:
tools/a8_rebaseline_measure.py,228,if,batch_gate_cases,if not wir_regions or i >= len(wir_aligned):
tools/a8_rebaseline_measure.py,233,if,batch_gate_cases,"if cat != ""music21_dcml_agree"":"
tools/a8_rebaseline_measure.py,248,ternary,measure_preset,"corpus_root = Path(corpus_root) if corpus_root else (_ROOT / ""tools"" / ""corpus"")"
tools/a8_rebaseline_measure.py,290,try,measure_preset,try:
tools/a8_rebaseline_measure.py,294,if,measure_preset,if not ours_regions:
tools/a8_rebaseline_measure.py,297,if,measure_preset,if m21_path.exists():
tools/a8_rebaseline_measure.py,304,if,measure_preset,if wir_path:
tools/a8_rebaseline_measure.py,309,if,measure_preset,if not wir_regions:
tools/a8_rebaseline_measure.py,312,if,measure_preset,if m21_regions:
tools/a8_rebaseline_measure.py,322,for,measure_preset,for c in pg.cells:
tools/a8_rebaseline_measure.py,365,for,measure_preset,"for case in batch_gate_cases(ours_regions, m21_regions, wir_regions):"
tools/a8_rebaseline_measure.py,374,for,merge_runs,"for stem, c in sorted(cells, key=lambda x: (x[0], x[1][""t0""])):"
tools/a8_rebaseline_measure.py,384,if,merge_runs,if cur:
tools/a8_rebaseline_measure.py,461,if,build_mapping,if b_fail:
tools/a8_rebaseline_measure.py,465,if,build_mapping,if a_fail:
tools/a8_rebaseline_measure.py,510,ternary,main,presets = [args.preset] if args.preset else PRESETS
tools/a8_rebaseline_measure.py,142,if,add_cell,elif gtc is None:
tools/a8_rebaseline_measure.py,200,ternary,build_piece_grid,"mi = crn._active_index_at(m21_spans, t0) if m21_spans else None"
tools/a8_rebaseline_measure.py,201,ternary,build_piece_grid,m21_root = m21_regions[mi].root_pc if mi is not None else None
tools/a8_rebaseline_measure.py,231,ternary,batch_gate_cases,wir_pc = wir_r.root_pc if wir_r is not None else None
tools/a8_rebaseline_measure.py,298,try,measure_preset,try:
tools/a8_rebaseline_measure.py,305,try,measure_preset,try:
tools/a8_rebaseline_measure.py,325,if,measure_preset,"if c[""root_agree""]:"
tools/a8_rebaseline_measure.py,336,if,measure_preset,"if c[""rn_agree""]:"
tools/a8_rebaseline_measure.py,342,if,measure_preset,"if kv == ""agree"":"
tools/a8_rebaseline_measure.py,351,if,measure_preset,"if c[""m21_genuine""]:"
tools/a8_rebaseline_measure.py,376,if,merge_runs,"if cur and cur[""key""] == key and cur[""end""] == c[""t0""]:"
tools/a8_rebaseline_measure.py,144,if,add_cell,"elif (otc, omaj) == (gtc, gmaj):"
tools/a8_rebaseline_measure.py,232,ternary,batch_gate_cases,"cat = cmp.three_way_classify(our_r.root_pc, their_r.root_pc if their_r else None, wir_pc)"
tools/a8_rebaseline_measure.py,331,if,measure_preset,"if c[""cls""] == ""a"":"
tools/a8_rebaseline_measure.py,344,if,measure_preset,"elif kv == ""disagree"":"
tools/a8_rebaseline_measure.py,355,if,measure_preset,"if c[""cls""] == ""a"":"
tools/a8_rebaseline_measure.py,359,if,measure_preset,"if not c[""rn_agree""]:"
tools/a8_rebaseline_measure.py,361,if,measure_preset,"if c[""key_verdict""] == ""disagree"":"
tools/a8_rebaseline_measure.py,379,if,merge_runs,if cur:
tools/a8_rebaseline_measure.py,399,ternary,measure_preset,"""agg"": {k: (dict(v) if isinstance(v, Counter) else v) for k, v in agg.items()},"
tools/a8_rebaseline_measure.py,346,if,measure_preset,"elif kv == ""keyfail"":"
tools/a8_rebaseline_measure.py,457,ternary,build_mapping,"cells = [c for c in (pg.cells if pg else []) if c[""t0""] < e and c[""t1""] > s]"
tools/analyze_inversion_errors.py,368,if,<module-scope>,"if __name__ == ""__main__"":"
tools/analyze_inversion_errors.py,39,if,_infer_quality,if not m:
tools/analyze_inversion_errors.py,42,if,_infer_quality,if 'dim7' in body or '°7' in body:
tools/analyze_inversion_errors.py,44,if,_infer_quality,if body.startswith('ø') or 'm7b5' in body.lower():
tools/analyze_inversion_errors.py,46,if,_infer_quality,if 'maj7' in body.lower() or body.startswith('M7'):
tools/analyze_inversion_errors.py,48,if,_infer_quality,if body.startswith('m7') or body.startswith('min7'):
tools/analyze_inversion_errors.py,50,if,_infer_quality,if body.startswith('7'):
tools/analyze_inversion_errors.py,52,if,_infer_quality,if 'dim' in body.lower() or '°' in body:
tools/analyze_inversion_errors.py,54,if,_infer_quality,if body.startswith('m') or body.startswith('min'):
tools/analyze_inversion_errors.py,74,if,main,if args.corpus_dir and args.ours_dir:
tools/analyze_inversion_errors.py,81,if,main,if args.ours_dir:
tools/analyze_inversion_errors.py,102,if,main,if not ours_files:
tools/analyze_inversion_errors.py,108,if,main,if sample_regions and sample_regions[0].bass_is_root is None:
tools/analyze_inversion_errors.py,124,for,main,for ours_path in ours_files:
tools/analyze_inversion_errors.py,192,if,main,if total_genuine > 0:
tools/analyze_inversion_errors.py,200,if,main,if n == 0:
tools/analyze_inversion_errors.py,232,for,main,for r in errors:
tools/analyze_inversion_errors.py,253,for,main,"for q, cnt in alt_quality_counts.most_common(8):"
tools/analyze_inversion_errors.py,263,for,main,for nc in sorted(note_counts.keys()):
tools/analyze_inversion_errors.py,306,for,main,"for lo, hi in bins:"
tools/analyze_inversion_errors.py,311,if,main,if hi_cnt:
tools/analyze_inversion_errors.py,334,for,main,for r in errors:
tools/analyze_inversion_errors.py,361,if,main,if should_have_fired:
tools/analyze_inversion_errors.py,88,try,main,try:
tools/analyze_inversion_errors.py,127,if,main,if not music21_path.exists():
tools/analyze_inversion_errors.py,131,try,main,try:
tools/analyze_inversion_errors.py,138,if,main,if not ours_regions:
tools/analyze_inversion_errors.py,148,if,main,if wir_path:
tools/analyze_inversion_errors.py,160,for,main,"for i, (our_r, their_r) in enumerate(aligned):"
tools/analyze_inversion_errors.py,197,ternary,main,errors = genuine_bir_errors if genuine_bir_errors else all_bir_errors_2way
tools/analyze_inversion_errors.py,198,ternary,main,"source = ""three-way genuine errors"" if genuine_bir_errors else ""two-way chord_disagree"""
tools/analyze_inversion_errors.py,234,if,main,if not alts:
tools/analyze_inversion_errors.py,238,for,main,for alt in alts:
tools/analyze_inversion_errors.py,243,if,main,if found_clean:
tools/analyze_inversion_errors.py,328,for,_has_clean_alt,for alt in (r.alternatives or []):
tools/analyze_inversion_errors.py,336,if,main,if margin >= INVERSION_SUSPICION_MARGIN:
tools/analyze_inversion_errors.py,340,if,main,if not clean_present:
tools/analyze_inversion_errors.py,346,if,main,if winner_has_7th and not alt_has_7th:
tools/analyze_inversion_errors.py,87,ternary,main,corpus_dir = Path(args.corpus_dir).resolve() if args.corpus_dir else _CORPUS_DIR
tools/analyze_inversion_errors.py,149,try,main,try:
tools/analyze_inversion_errors.py,156,ternary,main,"wir_aligned = cmp.align_dcml_regions(ours_regions, wir_regions) if wir_regions else [None] * len(ours_regions)"
tools/analyze_inversion_errors.py,162,if,main,"if result.category != ""chord_disagree"":"
tools/analyze_inversion_errors.py,168,if,main,if bir:
tools/analyze_inversion_errors.py,174,if,main,if wir_regions and i < len(wir_aligned):
tools/analyze_inversion_errors.py,241,if,main,if q in CLEAN:
tools/analyze_inversion_errors.py,330,if,_has_clean_alt,if q in CLEAN:
tools/analyze_inversion_errors.py,178,if,main,"if category == ""music21_dcml_agree"":"
tools/analyze_inversion_errors.py,176,ternary,main,wir_pc = wir_r.root_pc if wir_r is not None else None
tools/analyze_inversion_errors.py,179,if,main,if bir:
tools/analyze_inversion_errors.py,177,ternary,main,"category = cmp.three_way_classify(our_r.root_pc, their_r.root_pc if their_r else None, wir_pc)"
tools/batch_analyze.cpp,144,switch,jsonEscape,switch (c) {
tools/batch_analyze.cpp,145,case,jsonEscape,"case '""':  r += ""\\\""""; break;"
tools/batch_analyze.cpp,146,case,jsonEscape,"case '\\': r += ""\\\\""; break;"
tools/batch_analyze.cpp,147,case,jsonEscape,"case '\n': r += ""\\n"";  break;"
tools/batch_analyze.cpp,148,case,jsonEscape,"case '\r': r += ""\\r"";  break;"
tools/batch_analyze.cpp,149,case,jsonEscape,"case '\t': r += ""\\t"";  break;"
tools/batch_analyze.cpp,151,if,jsonEscape,if (c < 0x20) {
tools/batch_analyze.cpp,195,if,applyPreset,"if (name == ""Default"") {"
tools/batch_analyze.cpp,220,if,applyPreset,if (p.name != name) continue;
tools/batch_analyze.cpp,337,if,loadScore,"if (ext == ""xml"" || ext == ""musicxml"") {"
tools/batch_analyze.cpp,341,else-if,loadScore,"} else if (ext == ""mxl"") {"
tools/batch_analyze.cpp,352,if,loadScore,if (!ok) {
tools/batch_analyze.cpp,373,if,isChordTrackStaff,if (!staff || !staff->part()) return false;
tools/batch_analyze.cpp,386,if,staffIsEligible,if (staffIdx >= staves.size()) return false;
tools/batch_analyze.cpp,388,if,staffIsEligible,if (!st || !st->visible()) return false;
tools/batch_analyze.cpp,390,if,staffIsEligible,if (!part) return false;
tools/batch_analyze.cpp,392,if,staffIsEligible,if (instr && instr->useDrumset()) return false;
tools/batch_analyze.cpp,408,if,referenceStaffForAnalysis,"if (!excludeStaves.count(staffIndex) && staffIsEligible(score, staffIndex)) {"
tools/batch_analyze.cpp,440,if,locateMeasureByTick,if (!score) {
tools/batch_analyze.cpp,451,if,locateMeasureByTick,if (tick >= measure->tick() && tick < measure->endTick()) {
tools/batch_analyze.cpp,455,if,locateMeasureByTick,if (!measure->excludeFromNumbering()) {
tools/batch_analyze.cpp,460,if,locateMeasureByTick,if (layoutBreak && layoutBreak->startWithMeasureOne()) {
tools/batch_analyze.cpp,465,if,locateMeasureByTick,if (lastMeasure && tick == score->endTick()) {
tools/batch_analyze.cpp,549,switch,regionDumpModeName,switch (mode) {
tools/batch_analyze.cpp,550,case,regionDumpModeName,"case RegionDumpMode::Batch:               return ""batch"";"
tools/batch_analyze.cpp,551,case,regionDumpModeName,"case RegionDumpMode::Notation:            return ""notation"";"
tools/batch_analyze.cpp,552,case,regionDumpModeName,"case RegionDumpMode::NotationPreMerge:    return ""notation-premerge"";"
tools/batch_analyze.cpp,576,if,analyzeScore,if (!firstSegment) {
tools/batch_analyze.cpp,611,if,analyzeScore,if (regions.empty()) {
tools/batch_analyze.cpp,628,if,analyzeScore,if (sectionLevel) {
tools/batch_analyze.cpp,642,ternary,analyzeScore,ar.measureNumber    = measure ? regionMeasure.number : 0;
tools/batch_analyze.cpp,643,if,analyzeScore,if (measure) {
tools/batch_analyze.cpp,660,if,analyzeScore,if (ar.bassPc < 0) {
tools/batch_analyze.cpp,661,if,analyzeScore,if (const auto* bassTone = analysis::bassToneFromTones(ar.tones)) {
tools/batch_analyze.cpp,686,if,analyzeScore,if (!measure) {
tools/batch_analyze.cpp,693,ternary,analyzeScore,prevKey.has_value() ? &prevKey.value() : nullptr);
tools/batch_analyze.cpp,711,if,analyzeScore,if (ar.bassPc < 0) {
tools/batch_analyze.cpp,712,if,analyzeScore,if (const auto* bassTone = analysis::bassToneFromTones(ar.tones)) {
tools/batch_analyze.cpp,741,if,convertNotationRegion,if (converted.bassPc < 0) {
tools/batch_analyze.cpp,742,if,convertNotationRegion,if (const auto* bassTone = analysis::bassToneFromTones(converted.tones)) {
tools/batch_analyze.cpp,748,ternary,locateMeasureByTick,"? locateMeasureByTick(score, Fraction::fromTicks(region.startTick))"
tools/batch_analyze.cpp,751,if,convertNotationRegion,if (measure) {
tools/batch_analyze.cpp,782,if,analyzeScoreNotation,if (!firstSegment) {
tools/batch_analyze.cpp,809,ternary,analyzeScoreNotation,? dump.finalRegions
tools/batch_analyze.cpp,820,switch,qualityToString,switch (q) {
tools/batch_analyze.cpp,821,case,qualityToString,"case ChordQuality::Major:          return ""Major"";"
tools/batch_analyze.cpp,822,case,qualityToString,"case ChordQuality::Minor:          return ""Minor"";"
tools/batch_analyze.cpp,823,case,qualityToString,"case ChordQuality::Diminished:     return ""Diminished"";"
tools/batch_analyze.cpp,824,case,qualityToString,"case ChordQuality::Augmented:      return ""Augmented"";"
tools/batch_analyze.cpp,825,case,qualityToString,"case ChordQuality::HalfDiminished: return ""HalfDiminished"";"
tools/batch_analyze.cpp,826,case,qualityToString,"case ChordQuality::Suspended2:     return ""Suspended2"";"
tools/batch_analyze.cpp,827,case,qualityToString,"case ChordQuality::Suspended4:     return ""Suspended4"";"
tools/batch_analyze.cpp,828,case,qualityToString,"case ChordQuality::Power:          return ""Power"";"
tools/batch_analyze.cpp,873,ternary,writeKeyCandidateDump,"prevKey.has_value() ? &prevKey.value() : nullptr, &dump);"
tools/batch_analyze.cpp,876,if,writeKeyCandidateDump,if (!match) {
tools/batch_analyze.cpp,878,if,writeKeyCandidateDump,if (t >= r.startTick && t < r.endTick) { match = true; break; }
tools/batch_analyze.cpp,882,if,writeKeyCandidateDump,if (match) {
tools/batch_analyze.cpp,883,if,writeKeyCandidateDump,"if (!firstEmitted) { out << "",\n""; }"
tools/batch_analyze.cpp,895,ternary,writeKeyCandidateDump,"out << ""      \""hysteresisPromoted\"": "" << (dump.hysteresisPromoted ? ""true"" : ""false"") << "",\n"";"
tools/batch_analyze.cpp,896,ternary,writeKeyCandidateDump,"out << ""      \""strongPriorPromoted\"": "" << (dump.strongPriorPromoted ? ""true"" : ""false"") << "",\n"";"
tools/batch_analyze.cpp,906,ternary,writeKeyCandidateDump,"<< "", \""isMajor\"": "" << (analysis::keyModeIsMajor(m) ? ""true"" : ""false"")"
tools/batch_analyze.cpp,920,ternary,writeKeyCandidateDump,"<< "", \""completeTriad\"": "" << (c.hasCompleteTriad ? ""true"" : ""false"")"
tools/batch_analyze.cpp,922,ternary,writeKeyCandidateDump,"out << (ci + 1 < dump.candidates.size() ? "",\n"" : ""\n"");"
tools/batch_analyze.cpp,955,ternary,writeCadenceAnchorJson,ci.rootPc = r.hasAnalyzedChord ? r.chord.identity.rootPc : -1;
tools/batch_analyze.cpp,963,if,writeCadenceAnchorJson,if (!endsPhrase) {
tools/batch_analyze.cpp,965,if,writeCadenceAnchorJson,if (it != phraseBoundaryTicks.end() && *it < r.endTick) {
tools/batch_analyze.cpp,980,ternary,writeCadenceAnchorJson,"out << ""    \""detected\"": ""    << (anchor.detected ? ""true"" : ""false"") << "",\n"";"
tools/batch_analyze.cpp,982,ternary,writeCadenceAnchorJson,"out << ""    \""minorMode\"": ""   << (anchor.minorMode ? ""true"" : ""false"") << "",\n"";"
tools/batch_analyze.cpp,988,ternary,writeCadenceAnchorJson,"out << (i == 0 ? ""\n"" : "",\n"");"
tools/batch_analyze.cpp,992,ternary,writeCadenceAnchorJson,"<< "", \""minorMode\"": "" << (c.minorMode ? ""true"" : ""false"")"
tools/batch_analyze.cpp,993,ternary,writeCadenceAnchorJson,"<< "", \""endsPhrase\"": "" << (c.endsPhrase ? ""true"" : ""false"")"
tools/batch_analyze.cpp,994,ternary,writeCadenceAnchorJson,"<< "", \""chromaticLeadingTone\"": "" << (c.chromaticLeadingTone ? ""true"" : ""false"") << ""}"";"
tools/batch_analyze.cpp,996,ternary,writeCadenceAnchorJson,"out << (cadences.empty() ? """" : ""\n    "") << ""]\n"";"
tools/batch_analyze.cpp,1023,ternary,writeModulationJson,ci.rootPc = r.hasAnalyzedChord ? r.chord.identity.rootPc : -1;
tools/batch_analyze.cpp,1027,if,writeModulationJson,if (!endsPhrase) {
tools/batch_analyze.cpp,1029,if,writeModulationJson,if (it != phraseBoundaryTicks.end() && *it < r.endTick) {
tools/batch_analyze.cpp,1042,ternary,writeModulationJson,"out << ""    \""anchorDetected\"": "" << (mod.anchor.detected ? ""true"" : ""false"") << "",\n"";"
tools/batch_analyze.cpp,1044,ternary,writeModulationJson,"out << ""    \""anchorMinorMode\"": "" << (mod.anchor.minorMode ? ""true"" : ""false"") << "",\n"";"
tools/batch_analyze.cpp,1049,ternary,writeModulationJson,"out << (i == 0 ? ""\n"" : "",\n"");"
tools/batch_analyze.cpp,1053,ternary,writeModulationJson,"<< "", \""minorMode\"": "" << (s.minorMode ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1057,ternary,writeModulationJson,"<< "", \""agreesWithAnchor\"": "" << (s.agreesWithAnchor ? ""true"" : ""false"") << ""}"";"
tools/batch_analyze.cpp,1059,ternary,writeModulationJson,"out << (mod.spans.empty() ? """" : ""\n    "") << ""]\n"";"
tools/batch_analyze.cpp,1096,ternary,writeJointKeyJson,ji.rootPc = r.hasAnalyzedChord ? r.chord.identity.rootPc : -1;
tools/batch_analyze.cpp,1100,if,writeJointKeyJson,if (!endsPhrase) {
tools/batch_analyze.cpp,1102,if,writeJointKeyJson,if (it != phraseBoundaryTicks.end() && *it < r.endTick) {
tools/batch_analyze.cpp,1118,if,writeJointKeyJson,if (r.hasAnalyzedChord) {
tools/batch_analyze.cpp,1139,ternary,writeJointKeyJson,"out << ""    \""anchorDetected\"": "" << (jk.anchor.detected ? ""true"" : ""false"") << "",\n"";"
tools/batch_analyze.cpp,1141,ternary,writeJointKeyJson,"out << ""    \""anchorMinorMode\"": "" << (jk.anchor.minorMode ? ""true"" : ""false"") << "",\n"";"
tools/batch_analyze.cpp,1157,ternary,writeJointKeyJson,"out << (i == 0 ? """" : "", "")"
tools/batch_analyze.cpp,1159,ternary,writeJointKeyJson,"<< "", \""isMajor\"": "" << (st.isMajor ? ""true"" : ""false"") << ""}"";"
tools/batch_analyze.cpp,1165,ternary,writeJointKeyJson,"out << (i == 0 ? ""\n"" : "",\n"");"
tools/batch_analyze.cpp,1169,ternary,writeJointKeyJson,"<< "", \""softIsMajor\"": "" << (d.softIsMajor ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1171,ternary,writeJointKeyJson,"<< "", \""jointIsMajor\"": "" << (d.jointIsMajor ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1173,ternary,writeJointKeyJson,"<< "", \""prodIsMajor\"": "" << (d.prodIsMajor ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1174,ternary,writeJointKeyJson,"<< "", \""keyHardPinned\"": "" << (d.keyHardPinned ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1175,ternary,writeJointKeyJson,"<< "", \""chordPinned\"": "" << (d.chordPinned ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1176,ternary,writeJointKeyJson,"<< "", \""keyAmbiguous\"": "" << (d.keyAmbiguous ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1177,ternary,writeJointKeyJson,"<< "", \""coupled\"": "" << (d.coupled ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1178,ternary,writeJointKeyJson,"<< "", \""jointChanged\"": "" << (d.jointChanged ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1179,ternary,writeJointKeyJson,"<< "", \""anchorContributed\"": "" << (d.anchorContributed ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1180,ternary,writeJointKeyJson,"<< "", \""modulationContributed\"": "" << (d.modulationContributed ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1184,ternary,writeJointKeyJson,"out << (jk.decisions.empty() ? """" : ""\n    "") << ""]\n"";"
tools/batch_analyze.cpp,1206,ternary,writeTonicizationJson,ti.rootPc = r.hasAnalyzedChord ? r.chord.identity.rootPc : -1;
tools/batch_analyze.cpp,1225,ternary,writeTonicizationJson,"out << (i == 0 ? ""\n"" : "",\n"");"
tools/batch_analyze.cpp,1227,ternary,writeTonicizationJson,"<< "", \""isApplied\"": "" << (l.isApplied ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1231,ternary,writeTonicizationJson,"<< "", \""hasSeventh\"": "" << (l.hasSeventh ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1234,ternary,writeTonicizationJson,"out << (labels.empty() ? """" : ""\n    "") << ""]"";"
tools/batch_analyze.cpp,1251,switch,relationalRoleName,switch (role) {
tools/batch_analyze.cpp,1252,case,relationalRoleName,"case analysis::RelationalRole::None:             return ""None"";"
tools/batch_analyze.cpp,1253,case,relationalRoleName,"case analysis::RelationalRole::AugmentedSixth:   return ""AugmentedSixth"";"
tools/batch_analyze.cpp,1254,case,relationalRoleName,"case analysis::RelationalRole::Neapolitan:       return ""Neapolitan"";"
tools/batch_analyze.cpp,1255,case,relationalRoleName,"case analysis::RelationalRole::AppliedSecondary: return ""AppliedSecondary"";"
tools/batch_analyze.cpp,1256,case,relationalRoleName,"case analysis::RelationalRole::ModalMixture:     return ""ModalMixture"";"
tools/batch_analyze.cpp,1268,if,writeL5Json,if (regions[j].hasAnalyzedChord && regions[j].chord.identity.rootPc >= 0) {
tools/batch_analyze.cpp,1293,if,writeL5Json,if (t.tpc >= 0) { in.noteTpcs.push_back(t.tpc); }
tools/batch_analyze.cpp,1296,ternary,classifyRelationalLabel,? analysis::classifyRelationalLabel(in)
tools/batch_analyze.cpp,1317,if,writeL5Json,if (r.hasAnalyzedChord) {
tools/batch_analyze.cpp,1341,ternary,writeL5Json,"out << (i == 0 ? ""\n"" : "",\n"");"
tools/batch_analyze.cpp,1347,ternary,writeL5Json,"<< "", \""openMark\"": "" << (u.openMark ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1351,ternary,writeL5Json,"out << (out5.units.empty() ? """" : ""\n    "") << ""]"";"
tools/batch_analyze.cpp,1380,ternary,writeRegionKeyMarginJson,const int rootPc = r.hasAnalyzedChord ? r.chord.identity.rootPc : -1;
tools/batch_analyze.cpp,1381,ternary,writeRegionKeyMarginJson,"out << (i ? "",\n    "" : ""\n    "");"
tools/batch_analyze.cpp,1388,ternary,writeRegionKeyMarginJson,"<< "", \""uncertain\"": "" << (r.keySeqMargin < 1.0 ? ""true"" : ""false"")"
tools/batch_analyze.cpp,1391,ternary,writeRegionKeyMarginJson,"out << (regions.empty() ? ""]"" : ""\n  ]"") << ""\n}\n"";"
tools/batch_analyze.cpp,1422,ternary,writeFanoutJson,const int rootPc = r.hasAnalyzedChord ? r.chord.identity.rootPc : -1;
tools/batch_analyze.cpp,1423,ternary,writeFanoutJson,"out << (i ? "",\n    "" : ""\n    "");"
tools/batch_analyze.cpp,1433,ternary,writeFanoutJson,"out << (regions.empty() ? ""]"" : ""\n  ]"") << ""\n}\n"";"
tools/batch_analyze.cpp,1464,ternary,writeJson,const int rootPitchClass = r.hasAnalyzedChord ? r.chord.identity.rootPc : -1;
tools/batch_analyze.cpp,1466,ternary,writeJson,"? analysis::ChordSymbolFormatter::formatSymbol(r.chord, r.key.keySignatureFifths)"
tools/batch_analyze.cpp,1469,ternary,writeJson,? analysis::ChordSymbolFormatter::formatRomanNumeral(r.chord)
tools/batch_analyze.cpp,1477,ternary,writeJson,? 0.0
tools/batch_analyze.cpp,1483,if,writeJson,if (r.pcMask & (static_cast<uint16_t>(1u) << bit)) ++noteCount;
tools/batch_analyze.cpp,1504,if,writeJson,if (r.keyRanked.size() >= 2) {
